,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,1,0,0,0,58,130,0,63,145,56,0,84,1,0,0,81,0,0,0,129,0,0,0,129,0,0,0,0,0,66,149,55,129,0,0,0,126,0,0,0,1,73,120,178,0,59,0,0,0,72,0,153,75,0,83,0,148,0,0,158,0,0,0,0,0,0,132,0,0,0,0,0,1,77,0,125,0,73,5,75,0,1,61,159,0,0,63,2,0,1,0,0,73,0,0,0,0,0,0,0,0,1,0,75,0,1,54,0,4,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60,57,1,71,0,83,0,0,0,0,0,145,0,133,0,0,0,0,0,74,166,0,0,0,0,0,0,0,0,0,0,127,0,0,0,59,56,66,0,0,0,0,0,0,1,0,0,0,0,0,140,134,0,0,81,0,211,1,0,0,0,0,0,0,0,0,55,0,0,0
GHA,0,0,0,0,0,2,1,0,0,22,4,0,1,12,6,10,3,1,0,0,0,0,0,0,1,6,1,1,0,0,2,21,24,0,15,5,11,3,3,0,0,0,0,0,1,45,0,16,0,0,0,4,0,3,0,9,4,0,23,0,8,111,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,3,6,0,1,0,0,0,10,1,2,22,0,34,0,1,0,2,0,0,3,1,0,0,0,0,5,0,0,2,0,0,0,0,1,0,2,0,10,0,0,0,0,5,0,0,12,3,2,0,4,24,0,25,6,1,1,2,0,3,1,1,0,0,0,0,4,0,0,0,0,0,2,0,1,1,2,14,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,3,0,0,0,0,0,0,2,0,16,11,0,0,159,0,0,0,0,1,0,0,0,0,42,5,1,1
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,1,0,0,0,0,2,0,0,3,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,0,0,0,0,10,0,1,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
GLP,0,0,0,0,0,0,2,0,0,3,2,0,0,6,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,5,1,0,0,2,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,60,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,1,1,0,0,0,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0
GMB,0,0,0,0,0,0,1,0,0,2,0,0,0,9,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,1,1,0,0,0,0,0,0,1,0,0,6,0,6,0,0,0,1,0,4,0,0,0,0,10,0,0,50,0,2,0,6,0,0,0,0,0,1,0,0,0,1,0,1,1,4,1,0,0,0,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,10,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,31,0,0,0,0,1,0,0,0,0,4,0,0,0
GRC,0,0,13,0,1,10,81,151,0,177,335,57,0,416,0,0,3,162,0,0,7,133,0,1,1,195,0,0,0,0,1,365,494,90,298,1,0,0,139,0,0,3,10,246,270,1199,0,282,0,8,1,104,0,822,99,0,275,0,944,0,0,1474,132,0,0,0,0,0,0,0,0,0,0,0,0,124,0,253,1,165,96,114,4,26,186,984,1,12,252,7,3,0,2,0,177,0,3,0,9,0,5,0,0,0,0,97,14,11,65,3,4,0,0,140,10,0,17,1,12,7,0,0,1,1,12,1,1,0,4,0,497,226,0,106,0,77,0,13,5,0,0,377,0,297,0,0,0,5,1,194,311,0,41,4,2,32,0,0,0,0,0,231,0,0,0,172,110,406,0,0,3,0,0,18,0,0,0,0,0,16,292,199,0,1,102,3,1739,1,0,0,7,2,1,0,0,0,94,0,0,0
GRD,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,10,0,0,0,0,0,0,0,0,0,0,3,0,65,0,0,0,0,0,5,1,0,2,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0,0,0,0,0,0,4,0,0,2,3,0,1,2,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,1,10,6,2,3,0,0,0,5,0,0,7,0,0,1,5,0,0,0,0,3,1,0,10,0,5,0,0,7,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,4,0,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,1,0,6,6,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,2,0,0,0,0,0,5,7,6,1
GUF,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,38,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,2,0,0,0,0,0,1,0,0,0
GUY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,4,2,5,2,0,0,0,5,0,0,4,1,0,0,3,0,0,2,0,1,0,0,6,0,0,2,0,6,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,27,0,0,0,2,0,0,0,0,0,0,0,0,1
HRV,0,0,4,0,0,2,15,82,0,61,191,1,0,124,0,0,8,102,0,0,82,73,0,0,0,118,0,0,0,0,0,52,165,9,129,0,0,0,74,0,0,2,10,75,133,374,0,53,0,1,0,78,0,190,89,0,129,0,233,0,0,288,77,0,0,0,0,1,124,0,0,1,0,0,0,0,0,150,3,125,30,96,0,7,34,317,1,0,57,0,2,0,0,0,108,1,1,0,0,0,0,0,0,0,0,82,1,5,3,0,2,0,0,103,19,0,3,0,9,0,0,0,0,0,4,1,0,0,3,0,107,48,1,83,0,97,0,8,2,0,0,186,0,112,0,0,1,4,0,58,129,0,0,1,0,5,0,0,0,0,0,167,0,0,0,37,209,60,0,0,1,0,0,1,0,0,0,0,0,3,103,81,0,0,94,0,403,0,0,0,2,9,0,0,0,0,27,0,0,0
HTI,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,3,1,0,0,1,0,3,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,6,1,0,1
HUN,0,0,2,0,0,7,84,126,0,178,367,48,0,329,0,0,1,137,0,0,5,124,0,0,2,195,0,0,0,0,0,226,323,63,269,2,2,0,123,0,0,4,14,89,284,1001,0,213,1,2,2,88,0,489,132,1,254,3,600,0,0,744,125,2,0,0,0,1,253,0,0,0,0,0,0,150,0,0,1,165,55,99,0,13,143,563,0,2,206,3,5,1,1,0,134,0,4,1,1,0,0,0,0,0,0,107,11,11,46,2,3,3,0,115,8,1,6,0,2,3,0,0,0,0,8,0,0,0,2,1,350,165,1,108,2,82,3,11,4,0,0,333,0,202,0,0,0,3,0,240,272,1,6,2,1,11,0,0,1,0,0,168,0,0,0,155,109,357,0,0,1,0,0,16,2,0,0,0,0,1,193,155,0,0,123,3,1024,2,1,0,4,6,0,0,0,3,120,1,0,0
IDN,0,0,0,0,0,3,4,0,0,232,12,0,1,12,0,2,11,2,1,0,0,0,0,0,2,42,0,2,0,0,1,46,47,1,88,1,13,0,5,0,0,5,1,0,9,109,0,41,0,1,1,10,0,11,3,1,6,1,45,0,1,107,0,3,0,1,0,1,1,0,0,1,0,0,0,3,0,1,0,37,3,4,0,0,1,14,0,2,346,0,20,0,15,0,53,0,1,11,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,10,1,1,0,1,0,3,5,0,0,2,205,0,0,0,3,2,143,5,6,29,0,11,1,10,35,0,3,6,0,1,1,0,1,0,0,1,3,0,7,4,0,43,1,0,1,0,0,0,0,0,0,4,0,17,0,0,0,0,0,74,0,0,0,0,0,2,3,42,2,14,1,0,252,0,0,0,3,25,1,0,0,1,21,1,1,1
IND,4,0,0,0,2,45,113,81,0,635,213,4,0,242,0,2,55,118,5,0,2,78,0,0,2,358,5,3,3,11,1,688,429,61,666,3,12,1,149,0,0,5,21,80,236,1385,0,126,9,22,45,136,2,473,86,71,184,6,941,0,2,1271,73,6,0,0,2,4,165,3,0,4,0,0,1,125,1,165,37,0,125,203,6,4,185,606,5,9,785,6,33,0,11,0,951,0,23,5,17,0,24,0,0,38,1,77,13,4,11,0,1,2,2,256,2,5,1,7,2,2,10,0,14,6,507,1,2,4,67,1,375,141,96,153,50,155,8,40,80,0,2,289,0,219,1,0,0,6,3,100,343,3,375,12,4,264,0,0,2,0,0,106,0,0,0,72,42,296,1,2,7,0,0,132,0,0,0,0,12,16,210,418,10,13,107,5,3669,9,0,0,16,37,0,3,0,7,236,6,3,16
IRL,0,1,1,0,0,6,65,15,0,326,148,0,0,193,0,0,3,35,4,0,2,4,0,0,0,116,0,1,0,1,0,400,214,56,228,0,1,0,47,0,0,4,2,9,119,752,0,173,0,2,42,14,0,410,27,3,130,0,554,0,1,1694,5,0,0,0,1,1,96,0,0,0,0,0,1,30,0,55,3,125,0,23,0,32,52,411,1,1,119,0,7,1,2,0,89,0,5,0,3,0,1,0,0,5,0,22,16,13,7,2,1,1,0,70,1,0,13,2,0,1,2,0,0,6,30,16,0,0,9,0,414,144,1,85,0,19,1,3,9,0,1,177,0,81,0,0,0,3,0,46,161,0,25,4,0,47,0,0,0,0,0,33,0,0,0,31,31,316,0,0,0,2,0,18,0,0,0,0,1,3,45,53,3,5,31,3,1284,0,0,0,2,9,0,1,0,0,69,0,0,0
IRN,4,0,1,0,0,14,14,101,0,317,133,36,0,166,0,0,11,75,0,0,1,77,0,0,1,114,0,0,0,0,0,547,184,17,191,1,0,0,80,0,0,3,5,74,89,452,0,97,0,7,2,95,0,223,76,2,109,1,317,0,0,571,75,1,0,0,1,0,114,7,0,0,0,0,0,96,0,99,4,203,23,0,5,12,11,322,0,8,149,1,6,1,0,0,186,0,14,1,6,0,1,0,0,1,0,77,2,0,7,0,2,1,0,98,1,0,1,0,1,0,1,0,0,1,390,0,0,0,6,0,173,30,2,116,17,154,3,2,3,0,0,108,1,94,0,0,2,9,0,52,120,0,58,1,1,43,0,0,0,0,0,96,0,0,0,13,13,154,0,0,11,1,0,20,2,0,0,0,0,11,220,107,1,1,79,0,1022,1,0,0,3,3,0,4,0,1,66,0,0,0
IRQ,0,0,0,0,0,8,0,1,0,11,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,5,0,1,0,0,1,0,3,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,1,13,0,17,14,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,7,0,0,1,0,0,0,0,0,2,0,0,0,1,0,9,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0
ISL,0,0,0,0,0,2,2,1,0,47,61,0,0,35,0,0,1,6,0,0,1,1,1,0,1,12,2,0,0,0,0,80,59,8,29,0,0,0,4,0,0,2,0,3,10,133,0,121,1,0,0,1,0,84,11,0,77,1,112,0,0,190,1,0,0,0,0,0,26,0,2,0,0,1,0,7,0,13,0,4,32,12,0,0,14,88,3,0,30,0,0,0,0,0,11,0,0,0,1,0,0,0,0,2,0,9,2,3,1,1,0,0,0,9,0,0,1,0,1,0,0,0,0,0,7,1,0,0,1,0,95,103,0,9,0,3,0,2,1,0,0,20,0,10,0,0,0,1,0,9,25,0,2,0,0,7,0,0,0,0,0,1,0,0,0,6,3,186,0,0,0,0,0,4,0,0,0,0,2,0,5,10,0,0,2,1,258,0,0,0,0,1,0,0,0,0,6,0,0,0
ISR,0,0,3,0,0,8,92,62,0,344,238,57,0,184,1,0,6,22,0,0,3,62,0,1,0,169,0,0,0,0,0,573,361,120,295,0,2,0,85,0,0,5,1,15,152,1220,0,195,0,1,2,26,0,492,19,4,112,0,735,0,1,792,61,0,0,0,0,1,186,0,0,1,0,0,0,34,1,143,1,185,52,11,1,14,0,665,1,24,244,10,4,0,1,0,116,0,4,0,13,0,0,0,0,3,0,23,15,10,58,3,8,0,0,74,2,2,6,0,0,2,0,0,1,0,37,1,1,1,6,0,468,181,2,57,0,9,1,7,8,0,1,199,0,138,1,1,2,3,1,103,285,0,25,1,1,63,0,0,0,0,0,77,0,0,0,88,89,249,0,0,0,0,0,19,0,2,0,0,1,6,152,111,0,1,67,3,3462,6,1,0,4,3,0,0,0,0,124,2,0,0
ITA,1,0,31,0,1,28,391,190,0,1236,1194,61,0,1646,9,16,18,242,4,1,12,175,1,1,4,843,10,0,0,4,1,1740,2321,338,961,4,33,5,203,0,0,14,52,134,643,5174,0,968,3,48,12,177,3,3889,189,23,770,0,4836,0,6,5572,159,10,0,4,2,4,984,0,2,3,0,0,6,317,1,563,14,606,411,322,13,88,665,0,4,22,1101,12,48,3,3,0,461,0,14,2,57,1,5,0,2,8,1,160,92,42,122,16,13,5,2,393,15,12,29,0,16,12,5,2,1,6,68,6,4,7,48,1,2373,668,7,323,6,148,5,32,19,0,2,1059,1,836,5,0,7,17,7,421,974,3,116,9,17,151,0,0,1,0,0,292,0,0,0,283,329,1420,0,2,15,4,2,71,2,0,0,0,5,111,504,335,26,23,221,26,8668,17,4,0,58,28,1,3,0,3,296,7,2,4
JAM,0,0,0,0,0,0,4,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,6,0,0,0,0,21,3,1,1,0,1,0,8,0,0,2,1,0,0,5,0,1,2,0,0,0,0,1,1,0,1,0,6,0,0,23,0,1,0,0,3,0,1,0,0,1,0,1,1,1,1,0,0,5,1,0,0,3,1,4,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,2,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,1,0,2,72,0,0,0,2,0,0,2,0,0,6,0,0,0
JOR,0,0,0,0,0,37,4,0,0,24,4,0,0,9,0,0,3,0,2,0,0,5,0,0,0,5,0,0,0,1,0,47,16,1,11,0,0,0,2,0,0,0,0,2,4,90,0,2,1,7,0,28,0,17,1,0,7,0,18,0,0,72,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,2,2,9,1,8,17,0,24,22,0,0,13,0,4,0,0,0,5,0,5,0,10,0,1,0,0,1,0,3,0,0,4,0,0,0,0,4,0,1,0,2,0,1,0,0,1,0,32,0,0,0,1,0,9,5,0,2,10,6,0,2,3,0,0,9,0,3,0,6,0,6,0,5,6,0,87,1,0,2,0,0,1,0,0,2,0,0,0,4,1,7,0,0,11,0,0,2,0,0,0,0,0,7,22,1,1,0,3,0,201,0,0,0,0,1,0,0,0,2,3,0,0,0
JPN,2,0,3,0,0,18,124,79,0,1208,417,65,0,445,3,3,196,59,1,0,2,72,1,0,1,398,13,3,3,1,0,1298,760,172,4145,4,19,4,95,0,0,10,18,7,359,2469,0,365,2,8,6,294,0,852,33,8,357,1,1784,0,1,2269,63,22,0,2,2,1,252,1,1,1,2,1,1,57,0,206,346,785,119,149,14,30,244,1101,3,13,0,12,47,5,18,0,1822,0,10,23,22,0,2,0,0,46,0,19,13,9,73,8,4,11,0,135,5,1,1,22,1,45,1,0,2,0,356,3,2,2,30,1,759,282,36,206,10,71,9,19,150,0,3,413,1,202,3,0,3,4,5,138,696,1,107,12,4,321,2,0,4,0,0,87,0,0,0,181,143,604,1,0,8,0,0,626,2,0,0,0,1,40,208,868,16,15,106,5,7708,12,1,0,14,217,5,0,0,0,215,16,1,6
KAZ,0,0,1,0,0,1,0,6,0,1,2,1,0,9,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,4,32,0,4,0,0,0,7,0,10,3,0,3,0,12,0,0,13,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,10,12,0,0,12,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,4,0,0,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,1,89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,14,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0
KEN,1,0,0,0,0,2,11,0,0,57,23,0,3,70,10,9,6,1,1,0,0,0,0,0,2,17,0,0,0,12,1,70,53,4,51,6,25,5,6,0,0,5,1,2,5,123,1,20,0,0,3,20,0,25,1,34,4,1,74,0,4,294,0,34,0,1,0,3,3,0,0,2,0,0,1,2,3,5,20,33,7,6,1,0,4,48,2,4,47,0,0,0,5,0,6,0,0,5,1,0,1,0,0,0,1,0,7,0,1,1,0,5,0,20,0,19,2,1,0,0,9,1,0,28,6,4,0,3,30,1,87,14,2,21,1,8,2,12,3,0,2,4,1,5,1,0,1,0,2,2,1,10,1,12,6,3,0,1,0,0,0,2,0,0,0,1,0,39,1,2,2,0,3,25,0,0,0,0,0,0,7,2,62,97,1,1,512,0,0,0,2,5,0,0,0,1,137,19,8,15
KGZ,0,0,0,0,0,0,0,1,0,1,3,1,0,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,1,0,12,4,0,0,0,0,0,0,0,0,1,0,0,0
KHM,0,0,0,0,0,0,0,0,0,27,1,0,0,13,0,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,10,0,12,3,2,1,1,0,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,2,1,1,33,0,2,27,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,15,11,2,0,0,0,1,3,0,0,18,0,5,0,0,0,11,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,1,1,0,0,2,12,1,0,0,1,0,2,0,3,1,0,1,0,1,8,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,33,0,0,0,0,0,0,0,2,2,1,0,0,43,0,0,0,0,21,0,0,0,0,5,0,1,1
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
