,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,4,0,0,0,1,1,89,165,0,94,178,88,0,94,2,0,4,92,3,0,3,158,3,0,0,163,1,0,0,4,0,107,185,90,181,3,3,1,167,0,0,1,0,78,169,224,0,98,0,1,1,84,0,195,80,6,87,2,192,0,0,212,0,2,0,0,0,0,170,0,0,0,0,0,0,81,0,170,4,169,84,82,2,8,95,204,0,4,96,5,3,3,0,0,85,0,0,0,5,0,0,0,0,77,0,75,1,3,86,0,6,0,0,85,6,0,1,0,1,0,0,0,0,0,87,2,3,0,3,0,98,94,1,77,4,95,3,3,5,0,3,182,0,166,0,0,0,71,0,95,196,3,43,0,1,5,0,1,0,0,0,165,0,0,0,89,87,108,0,0,1,0,0,72,1,0,0,0,0,3,174,162,0,3,84,1,262,4,0,0,3,5,0,0,0,0,91,2,1,0
GHA,2,0,0,0,0,2,4,0,0,41,11,0,3,24,18,30,17,4,1,0,0,0,1,0,0,12,2,1,1,4,1,49,52,6,69,20,17,7,6,0,0,1,3,1,3,69,0,39,0,0,0,10,1,23,2,15,13,3,28,0,8,184,2,0,0,2,0,14,8,0,0,0,0,1,0,0,0,3,13,41,3,5,1,3,3,44,5,4,24,0,56,0,2,0,5,0,0,3,2,4,0,0,0,5,0,0,8,0,2,1,0,1,0,11,0,6,0,2,0,0,5,0,1,12,17,4,1,5,47,0,77,16,1,11,2,6,2,2,4,0,6,4,0,7,0,0,1,2,1,1,4,4,3,6,25,4,0,3,0,0,0,1,0,0,0,3,0,67,0,4,0,1,8,9,0,0,0,0,1,5,6,6,29,19,0,2,276,0,0,0,1,17,0,0,0,1,131,6,5,6
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,13,3,2,0,0,0,0,0,0,0,0,6,0,33,0,0,0,0,0,4,0,1,0,0,17,0,2,12,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,2,4,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,9,0,0,0,0,1,0,0,0,0,3,0,1,0
GLP,0,0,0,0,1,0,1,0,0,4,2,0,0,6,1,3,1,0,0,1,0,0,1,0,0,4,1,0,0,0,0,7,2,0,5,1,0,0,0,0,0,0,3,0,0,4,0,0,3,1,0,0,0,2,0,1,1,0,116,0,0,5,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,2,0,0,0
GMB,0,0,0,0,0,0,0,0,0,7,1,0,0,22,3,15,10,0,0,0,0,1,0,0,0,2,0,0,0,1,2,2,16,0,2,8,2,4,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,8,0,6,0,0,9,0,3,97,0,14,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,11,1,1,0,0,1,7,0,0,2,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,6,0,0,0,0,5,0,0,10,0,2,0,1,10,0,8,1,0,3,0,2,0,1,0,0,3,0,0,2,0,0,0,0,0,1,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,4,5,3,0,0,36,0,0,0,0,10,0,0,0,0,11,3,0,0
GRC,6,0,10,0,1,37,140,186,0,366,484,86,0,540,2,2,9,174,3,0,8,167,3,0,1,303,1,2,0,6,0,397,663,153,450,3,9,2,176,0,2,8,25,330,410,1441,0,429,1,13,5,128,0,1081,131,4,401,2,1185,0,0,1932,170,8,0,0,0,1,0,0,5,1,1,1,2,203,0,306,14,337,218,147,7,42,237,1388,2,16,298,16,9,1,2,0,201,2,11,0,19,0,7,0,1,81,0,126,16,20,109,1,10,2,0,160,27,0,23,0,8,3,0,0,1,0,111,2,3,0,12,0,746,377,2,122,7,122,5,30,15,0,3,484,0,414,0,0,0,93,4,284,347,4,197,2,1,67,0,3,1,0,0,309,0,0,0,181,174,575,0,1,5,0,0,146,0,0,0,0,1,25,388,222,4,5,136,11,1885,5,1,0,9,15,0,0,0,0,184,2,1,1
GRD,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,13,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,2,0,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,6,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0
GRL,0,0,0,0,0,1,0,0,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,11,0,0,0,0,0,0,0,0,2,5,10,0,86,0,0,0,0,0,11,6,0,8,0,2,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,5,0,0,7,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,4,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0
GTM,0,0,0,0,0,1,9,1,0,9,3,0,0,3,0,0,2,2,0,0,0,0,0,0,3,11,0,0,0,0,0,10,8,8,5,0,0,3,10,0,0,14,2,0,2,9,0,0,3,1,4,0,0,15,1,0,1,0,11,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,3,1,7,0,1,0,1,2,9,0,0,3,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,22,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,5,4,0,1,1,6,11,7,0,0,0,4,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,1,4,95,1,0,0,2,0,0,1,0,0,1,6,2,1
GUF,0,0,0,0,0,0,2,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,2,2,0,2,0,3,0,4,0,0,1,0,0,2,3,0,0,0,0,2,0,0,2,0,0,1,0,54,0,2,8,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,12,0,0,0,2,1,0,0,0,0,0,0,1,0
GUY,0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0,4,3,2,1,0,0,0,3,0,0,1,1,0,1,3,0,1,1,0,2,0,0,1,0,0,1,0,5,0,0,12,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,2,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13,0,0,0,2,0,0,0,0,0,2,0,0,0
HND,0,0,0,0,0,1,9,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,3,8,0,0,0,0,0,7,1,7,1,0,0,0,11,0,0,8,3,1,0,0,0,1,4,0,6,2,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,2,1,0,0,0,1,7,8,1,0,0,1,0,1,3,0,0,0,0,1,1,0,1,1,0,2,0,0,10,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,3,30,0,0,0,6,1,0,0,0,0,0,0,0,0
HRV,0,0,5,0,0,5,27,103,0,95,243,3,0,187,0,2,3,128,1,0,97,81,0,0,2,160,0,1,0,0,0,76,284,17,183,0,1,0,79,0,0,4,24,87,233,487,0,110,0,7,0,85,0,320,112,0,178,0,365,0,0,408,81,0,0,0,0,0,203,0,5,1,0,0,0,0,0,206,5,170,113,92,1,13,61,431,2,4,103,5,1,3,0,0,151,5,2,0,5,0,1,0,0,75,0,108,6,13,8,1,8,0,0,115,35,0,8,0,27,3,0,0,0,0,55,1,0,0,3,0,137,98,0,89,5,118,1,23,3,0,0,282,0,174,1,0,0,76,4,108,194,1,53,0,1,21,0,0,0,0,0,240,0,0,0,69,236,120,0,1,2,0,0,101,1,0,0,0,0,4,147,83,2,2,123,2,489,4,0,0,3,11,0,0,0,0,42,0,0,1
HTI,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,11,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,68,0,0,0,0,0,0,0,0,0,4,1,1,2
HUN,0,0,5,0,0,13,130,180,0,269,517,84,0,381,0,0,2,158,0,0,12,160,0,0,3,289,0,0,0,5,0,291,484,113,403,0,3,1,163,0,0,6,29,120,412,1182,0,285,0,8,1,98,0,600,161,3,297,2,741,0,0,902,170,3,0,0,0,0,306,2,4,3,0,1,0,206,0,0,6,291,150,98,2,17,192,739,2,5,345,7,7,2,2,0,203,3,4,0,8,0,1,0,4,76,0,111,19,25,87,0,8,1,0,139,17,0,9,0,4,1,1,0,0,0,102,1,0,0,3,1,425,230,0,103,8,119,3,24,12,0,1,441,0,287,0,0,0,79,3,353,389,0,69,0,1,32,0,0,0,0,0,263,0,0,0,213,186,439,0,0,2,0,0,109,0,0,0,0,0,9,265,208,3,3,173,4,1202,6,0,0,7,11,0,0,0,0,162,0,0,0
IDN,5,0,0,0,1,6,12,1,0,329,23,1,0,33,4,7,27,5,3,0,1,1,3,0,1,39,1,2,0,6,0,49,46,12,103,9,9,1,11,0,0,5,1,2,9,152,0,30,0,2,1,14,0,28,5,11,13,3,92,1,0,201,4,13,0,1,0,5,14,0,0,1,0,1,0,5,0,6,0,70,5,17,2,4,7,41,0,7,424,0,34,0,19,0,90,0,2,12,6,0,2,0,0,10,0,0,3,0,5,0,1,0,1,18,2,3,0,11,0,0,1,0,1,7,294,2,4,0,12,0,169,30,7,29,3,16,4,15,69,1,9,13,0,12,0,0,0,4,1,3,12,3,22,2,6,79,2,2,0,0,0,3,0,0,0,4,2,37,0,0,1,0,0,82,0,0,0,0,0,2,9,103,6,13,2,3,278,0,0,0,1,52,1,0,0,0,28,7,1,1
IND,9,0,1,0,1,94,197,187,0,1051,399,82,0,399,6,15,113,122,34,0,4,161,3,1,5,575,2,7,9,14,0,969,708,219,1107,14,35,12,232,0,0,12,31,85,429,1709,1,335,2,20,39,245,5,841,92,94,309,19,1190,0,2,1969,169,41,0,2,1,11,337,1,0,7,2,2,1,170,5,291,70,0,234,289,37,17,301,1016,5,28,1106,27,79,3,17,0,1421,2,40,9,22,1,21,0,0,144,0,87,36,11,117,0,7,3,6,303,5,7,1,9,4,7,7,0,23,15,668,8,8,9,90,0,614,362,120,183,77,292,29,55,90,0,10,543,0,374,3,0,0,120,7,262,554,7,892,15,14,425,0,1,1,0,1,239,0,0,0,150,151,549,2,0,3,0,1,286,0,0,0,0,21,34,404,626,26,23,166,15,5114,13,1,0,18,70,0,2,0,21,649,18,8,14
IRL,1,0,1,0,0,13,29,88,0,444,251,1,0,354,0,1,7,104,9,0,6,78,0,0,1,244,0,2,0,0,0,451,406,67,500,1,3,0,110,0,0,7,1,99,221,914,0,259,0,6,23,93,0,672,119,6,266,3,769,1,0,2176,84,3,0,0,0,1,218,0,5,0,0,1,0,113,0,150,5,234,0,109,4,42,76,713,2,9,138,1,9,2,0,2,143,0,4,0,14,0,2,0,2,79,1,106,23,19,5,2,6,1,0,120,7,1,18,0,1,1,0,1,0,9,101,14,0,0,9,0,543,173,4,171,5,99,0,5,9,0,2,339,0,207,1,1,0,78,3,148,311,1,90,2,1,71,0,1,0,0,0,108,0,0,0,41,48,352,2,1,0,0,0,97,0,0,0,0,2,8,203,129,3,8,177,15,1585,3,0,0,8,63,0,0,0,0,99,2,0,6
IRN,7,0,3,0,1,36,34,90,0,535,182,12,0,195,3,0,21,85,8,0,1,90,3,0,2,143,1,1,0,6,0,760,257,35,370,3,6,1,106,0,0,4,2,89,141,663,0,98,1,16,4,148,0,366,80,6,173,2,348,0,0,646,82,5,0,0,0,1,147,6,0,1,0,0,2,92,0,98,17,289,109,0,38,5,32,483,0,17,178,4,9,1,1,1,290,0,29,1,19,0,4,0,0,83,0,99,2,3,12,0,1,0,0,111,4,0,1,1,1,3,0,0,1,1,819,2,3,3,38,0,234,66,2,129,22,162,4,8,13,0,2,151,0,157,0,0,0,105,2,80,164,3,231,10,2,72,0,3,1,0,0,145,0,0,0,22,18,228,0,0,7,0,0,135,4,0,0,0,0,22,357,127,1,4,92,4,1580,3,0,0,3,23,0,1,0,4,130,2,1,4
IRQ,3,0,1,0,1,9,1,0,0,46,7,1,0,9,1,0,4,5,7,0,1,1,2,0,0,11,0,1,1,2,0,18,7,2,50,1,3,1,11,0,0,0,0,1,2,45,0,7,0,2,0,75,0,14,3,3,3,0,38,0,0,176,2,1,0,0,0,0,7,0,0,0,0,0,0,1,0,2,2,37,4,38,0,2,12,27,0,21,19,2,2,0,0,0,18,0,6,0,15,0,5,0,0,2,0,0,0,0,6,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,263,1,2,0,12,0,17,5,1,11,8,13,2,7,2,0,1,11,0,14,0,0,0,11,0,14,8,2,44,5,0,7,0,1,0,0,0,6,0,0,0,1,1,19,0,0,6,0,0,1,0,0,0,0,7,6,62,6,0,6,5,1,145,0,0,0,0,3,0,0,0,6,10,1,1,1
ISL,4,0,1,0,1,2,4,0,0,70,41,2,0,41,2,0,3,9,3,0,3,0,3,1,0,13,0,0,0,3,0,65,64,12,42,2,3,1,4,0,0,0,0,10,25,134,0,160,0,0,0,4,0,103,26,3,103,2,111,1,0,218,8,3,0,1,0,0,42,1,7,1,0,0,0,13,0,17,4,17,42,5,2,0,24,101,1,3,32,1,4,2,0,0,16,0,0,0,3,0,1,0,1,4,0,13,7,6,3,1,5,0,0,9,6,0,5,0,1,0,0,0,1,0,7,1,5,0,6,0,108,143,4,19,4,6,2,4,6,1,3,35,0,38,0,0,1,3,0,12,33,4,12,0,0,30,1,1,0,0,0,10,0,0,0,11,8,229,0,1,1,0,0,9,1,0,0,0,0,2,15,12,1,4,8,1,309,1,1,0,0,5,1,0,0,0,19,2,1,1
ISR,3,1,2,0,1,14,155,94,0,423,282,87,0,263,2,1,9,31,4,0,7,87,2,0,1,229,1,2,0,3,0,689,477,162,450,3,6,1,118,0,0,5,6,31,214,1362,1,289,0,10,4,36,0,576,37,19,137,2,871,0,0,1082,95,3,0,0,1,1,237,0,5,2,0,0,0,61,0,192,7,301,76,32,12,24,0,895,0,50,330,12,9,2,1,0,137,1,8,2,27,0,6,0,0,6,0,26,16,14,104,3,11,2,0,70,6,1,12,0,2,1,1,1,0,1,99,3,4,0,21,0,526,212,1,67,6,30,3,12,4,0,2,276,0,242,2,6,0,12,4,161,359,2,63,4,1,112,0,3,0,0,0,126,0,0,0,113,137,356,0,0,5,0,0,18,0,1,0,0,1,12,237,157,4,5,84,12,3820,3,0,0,6,6,0,0,0,6,168,2,0,2
ITA,4,0,35,1,1,54,500,251,0,1859,1675,93,3,2290,16,23,33,282,8,0,23,188,3,0,9,1415,2,3,0,10,1,2178,3246,550,1678,7,60,7,305,0,2,32,84,184,978,6582,0,1428,2,87,43,308,4,5129,250,58,1046,10,6223,0,5,7282,204,44,0,4,5,7,1388,0,11,9,2,2,6,431,0,739,41,1016,713,483,27,101,895,0,2,42,1389,34,75,8,5,2,682,7,15,1,93,1,14,0,4,89,0,211,98,49,178,9,15,16,4,493,50,6,74,0,19,6,13,1,9,14,186,10,15,2,62,6,3159,940,22,391,25,255,17,79,48,0,5,1492,1,1136,3,2,4,156,12,747,1254,4,445,22,11,245,0,5,2,8,1,481,0,0,1,317,451,1961,1,1,10,1,1,235,1,1,0,0,4,163,822,446,36,31,356,54,10500,21,9,0,48,132,0,2,0,4,523,11,6,8
JAM,0,0,0,0,1,0,2,0,0,7,5,0,0,3,1,0,0,0,0,3,1,0,1,1,1,1,9,0,0,0,0,28,6,0,6,0,0,0,2,0,0,2,1,0,1,8,0,3,1,0,0,1,0,5,1,0,3,0,4,0,0,29,0,5,0,0,4,0,2,1,0,0,0,1,0,2,0,2,0,5,2,0,0,1,0,2,0,0,3,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,4,0,4,0,1,3,1,1,0,0,2,0,1,0,0,0,0,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,4,0,4,0,0,0,2,0,0,0,0,28,0,0,0,1,1,0,0,84,0,0,0,2,0,0,0,0,0,14,0,0,0
JOR,4,0,0,0,1,47,8,0,0,67,11,2,0,10,2,1,6,2,14,0,0,8,3,0,1,12,1,0,0,4,0,64,46,4,22,2,3,1,9,0,0,2,1,6,8,123,1,13,1,10,1,77,0,28,6,7,23,2,37,0,0,145,4,4,0,0,0,0,16,1,0,0,0,1,1,4,0,5,7,28,9,17,21,3,50,42,0,0,23,2,13,1,0,0,13,0,19,0,33,0,8,0,0,6,0,2,6,0,24,0,1,0,0,13,1,0,0,0,0,2,0,1,1,1,51,1,3,0,8,0,18,10,1,6,12,16,4,5,10,1,3,14,0,9,0,2,0,37,1,8,18,3,203,5,2,11,0,1,1,0,0,11,0,0,0,6,1,18,0,0,14,0,1,9,0,0,0,0,0,19,26,12,1,4,7,3,255,2,0,0,2,5,0,1,0,7,40,2,1,0
JPN,10,0,2,0,1,39,225,120,0,1519,533,89,1,582,7,10,240,75,4,0,4,92,3,1,6,546,2,7,3,11,3,1430,979,285,4920,7,23,9,147,0,0,22,31,13,453,2786,0,502,2,13,12,363,0,1050,37,29,403,10,2018,0,9,2754,96,24,0,3,0,2,298,0,1,3,0,1,0,103,0,345,424,1106,138,178,19,32,330,1389,3,23,0,21,59,3,33,1,1997,2,18,15,32,0,5,0,0,60,0,19,22,14,106,2,1,2,4,239,5,0,4,14,2,57,2,1,2,5,561,5,9,2,65,1,950,380,52,238,18,140,14,51,185,1,6,598,1,254,2,0,3,33,6,206,903,8,288,18,9,487,1,2,2,0,0,161,0,0,0,219,182,736,0,1,7,1,0,749,2,0,0,0,2,31,315,953,22,22,133,30,8383,12,1,0,31,294,2,2,0,3,338,21,6,10
KAZ,0,0,1,0,0,2,3,5,0,13,11,3,0,9,4,0,1,7,0,0,1,8,0,0,0,11,0,0,0,0,0,16,6,6,29,0,0,0,1,0,0,1,1,3,10,68,0,8,0,1,0,12,0,23,2,1,4,0,27,0,0,58,5,0,0,0,0,0,16,0,0,0,0,0,0,5,0,7,0,27,1,4,2,1,12,34,0,2,21,0,0,14,0,0,6,0,0,1,3,0,0,0,0,0,0,7,1,5,1,0,0,0,0,6,2,0,2,0,0,3,0,0,0,0,10,0,0,1,2,0,11,5,0,2,0,10,0,1,1,0,0,41,0,3,0,0,0,0,0,7,176,0,15,0,1,1,0,0,0,0,0,7,0,0,0,9,2,7,0,0,3,0,0,1,2,0,0,0,0,2,29,0,0,0,24,0,112,13,0,0,2,1,0,0,0,0,3,0,0,0
KEN,5,0,0,0,1,5,19,1,0,89,29,0,10,96,19,32,24,3,2,0,0,1,2,0,2,48,2,0,1,17,2,139,100,11,95,19,41,17,20,0,0,11,1,1,14,170,0,44,0,0,2,15,2,46,4,66,22,4,114,0,6,425,3,56,0,2,0,21,9,1,0,6,0,2,0,1,3,7,34,79,9,9,2,4,9,75,0,13,59,0,0,0,7,0,12,1,2,6,5,2,0,0,0,6,0,2,13,0,6,0,0,5,0,27,0,17,0,2,0,0,19,0,2,44,10,7,4,7,53,2,148,34,6,28,9,24,7,15,15,0,8,9,0,10,0,0,0,3,2,5,12,38,13,19,25,11,0,6,0,0,4,2,0,0,0,11,1,85,4,3,4,0,4,23,1,0,0,0,0,9,6,7,112,118,2,4,751,1,0,0,2,25,0,1,0,1,224,35,9,31
KGZ,0,0,0,0,0,0,2,2,0,5,3,2,0,6,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,4,5,1,8,0,0,0,1,0,0,1,0,2,1,26,0,3,0,1,1,0,0,2,1,1,2,0,7,0,0,12,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,3,2,1,0,2,2,8,0,1,3,14,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,2,1,0,2,0,1,0,0,0,3,0,4,0,0,0,1,0,1,17,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,1,9,0,0,1,0,0,0,3,0,0,0,0,1,23,0,0,0,0,0,12,1,0,0,1,1,0,0,0,0,1,0,0,0
KHM,1,0,0,0,0,0,4,1,0,45,0,0,0,16,4,2,6,0,0,0,0,0,0,0,0,5,0,0,0,1,0,12,33,2,18,1,1,1,3,0,0,1,2,0,2,9,0,10,0,0,0,2,0,3,0,3,5,0,50,0,2,45,0,2,0,1,0,0,2,0,0,0,2,0,1,0,1,2,19,17,0,1,0,0,1,5,0,0,33,0,7,0,0,0,12,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,6,0,1,0,0,0,2,17,0,0,0,6,0,11,2,3,3,0,4,0,3,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,12,0,1,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,61,0,0,0,0,0,0,1,6,4,3,0,1,72,0,0,0,1,29,0,0,0,0,2,2,1,1
KNA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,9,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,1
