,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,0,0,0,3,132,231,0,196,239,131,0,107,0,2,3,102,0,0,0,222,0,0,1,230,0,0,0,0,0,139,243,132,234,2,1,0,223,0,0,0,0,98,233,280,0,132,1,4,0,95,0,253,95,1,100,0,245,0,0,265,0,0,0,0,0,0,233,0,0,0,0,0,0,98,0,232,0,98,7,98,0,1,132,259,0,0,143,1,0,3,1,0,100,0,0,0,3,0,0,0,0,0,0,97,1,2,129,0,1,2,0,139,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,140,134,1,94,1,107,0,1,1,0,0,245,0,226,0,0,0,1,0,187,269,0,9,0,0,3,0,0,0,0,0,224,0,0,0,134,131,141,0,0,2,0,0,13,0,0,0,0,0,2,236,225,0,0,100,0,308,2,0,0,3,3,0,0,0,0,131,0,2,0
GHA,0,0,0,0,0,1,3,0,0,34,6,0,0,14,11,17,4,2,0,0,1,0,0,0,5,14,0,1,0,0,1,29,40,1,28,12,12,4,4,0,1,0,0,0,4,56,0,28,0,0,1,8,0,13,1,7,6,10,19,0,7,152,0,0,0,3,0,7,3,0,0,0,0,0,0,1,1,0,10,19,5,3,0,0,7,16,0,0,33,0,37,0,3,0,6,0,1,2,0,3,0,0,0,4,0,1,2,0,2,0,0,2,1,7,1,15,1,0,0,0,6,1,0,12,14,0,0,5,38,0,53,9,4,7,0,3,7,5,1,0,12,1,0,4,0,0,1,0,0,2,12,3,5,4,11,4,0,2,0,0,0,1,0,0,0,0,0,20,0,0,1,0,3,10,0,0,0,0,0,2,2,3,21,13,0,3,198,0,0,0,1,4,0,0,0,0,54,2,4,13
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,0,0,0,0,0,1,0,0,1,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,2,3,2,0,0,0,1,0,0,0,0,4,0,18,0,0,0,0,0,2,0,1,0,0,11,0,0,8,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,11,1,0,0,0,1,0,0,0,0,4,0,1,0
GLP,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,1,2,0,1,0,0,1,1,0,0,2,0,3,0,1,0,0,0,3,1,0,2,0,59,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,1,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0
GMB,0,0,0,0,0,0,2,0,0,9,0,0,0,24,2,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7,1,2,0,3,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,6,1,1,0,0,7,0,0,78,0,7,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,1,7,0,0,2,0,13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0,0,3,0,0,2,2,0,0,0,6,0,15,3,0,5,0,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,3,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,4,4,0,0,40,0,0,0,0,2,0,0,0,0,7,2,3,0
GRC,0,0,8,0,0,13,188,253,0,390,468,128,0,458,0,3,3,177,1,0,4,226,0,0,3,345,0,0,0,4,0,438,628,173,435,3,0,0,236,0,0,7,29,306,418,1441,0,405,2,7,8,136,0,1017,123,0,369,0,1041,0,0,1733,233,3,0,0,1,0,0,0,0,0,0,0,2,167,0,367,4,213,110,146,7,30,236,1218,1,16,346,11,5,2,1,0,229,0,3,0,11,0,1,0,0,7,0,130,20,7,139,0,3,2,1,201,11,0,19,0,7,6,3,0,0,0,20,0,2,0,11,0,696,332,5,133,2,112,4,28,7,0,0,505,0,369,0,1,1,9,1,334,422,1,86,4,1,55,0,0,1,0,0,336,0,0,0,251,194,535,0,0,7,0,0,34,0,0,0,0,0,11,400,308,2,4,158,5,1879,0,0,0,8,7,0,0,0,0,193,1,2,2
GRD,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,0,0,0,1,0,0,0,0,0,3,0,0,0
GRL,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,19,1,1,18,0,0,0,0,0,0,0,0,0,0,10,0,72,0,0,0,0,0,6,2,0,3,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0,0,0,0,0,0,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,3,0,2,18,0,0,0,0,1,8,5,2,3,1,1,1,5,0,0,7,0,0,2,9,0,3,1,0,0,0,0,10,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,3,10,2,0,0,0,0,6,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,1,2,0,0,7,3,4,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,90,0,0,0,2,1,0,0,0,0,6,7,4,0
GUF,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,5,1,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,54,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,1,0
GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,3,0,3,1,0,0,0,4,0,0,3,2,0,0,2,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,52,0,0,0,1,0,0,0,0,0,0,0,0,0
HRV,0,0,4,0,0,4,24,123,0,140,236,1,0,179,0,0,0,144,0,0,74,98,0,0,0,168,0,0,0,1,0,77,219,21,190,0,0,0,95,0,0,5,26,98,229,497,0,84,1,2,2,103,0,295,122,0,184,0,327,0,0,368,98,1,0,0,0,0,167,0,0,0,0,0,0,0,0,193,2,160,31,117,0,13,34,415,1,3,88,2,0,0,0,0,164,0,2,0,1,0,0,0,0,1,0,114,4,11,5,0,4,0,1,143,25,0,5,1,18,0,0,0,0,0,5,1,0,0,2,0,148,72,0,112,1,111,1,30,4,0,0,258,0,148,1,0,0,9,1,132,180,1,12,2,1,11,0,0,0,0,0,240,0,0,0,70,226,92,0,0,2,0,0,16,0,0,0,0,0,3,159,102,2,4,135,1,500,0,0,0,2,10,0,0,0,0,50,0,0,0
HTI,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,5,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,1
HUN,0,0,1,0,0,10,159,241,0,320,509,122,0,352,0,2,1,171,1,0,5,221,0,0,1,311,0,0,0,3,0,301,494,138,396,1,0,0,224,0,0,6,26,116,414,1114,0,297,3,6,1,113,0,616,143,2,275,2,709,0,0,851,232,0,0,0,0,0,367,0,0,2,0,0,0,193,0,0,2,202,52,120,2,8,205,724,0,3,322,3,5,1,0,0,202,0,3,0,5,0,0,0,0,0,0,121,15,15,125,0,1,1,0,191,7,0,5,0,3,3,1,0,0,0,13,1,0,0,2,1,457,236,0,119,2,102,2,28,5,0,0,462,0,327,0,0,1,4,0,382,395,0,18,2,0,15,0,0,0,0,0,310,0,0,0,253,215,425,0,0,1,0,0,25,0,0,0,0,0,2,326,253,1,0,164,4,1169,1,0,0,4,3,0,0,0,0,193,0,1,0
IDN,0,0,0,0,0,2,3,2,0,228,22,2,0,13,0,3,13,2,0,0,1,1,0,0,2,25,0,1,0,0,1,36,35,3,80,2,8,1,6,0,0,7,1,1,7,108,0,18,0,1,0,7,0,20,2,2,3,3,83,0,1,161,0,10,0,1,1,1,4,0,0,3,0,0,0,2,0,2,0,38,3,6,3,1,3,30,1,1,358,0,12,0,8,0,85,0,3,7,1,1,0,0,0,6,0,2,0,0,1,0,1,2,0,10,1,0,1,6,1,1,1,0,0,1,225,0,0,0,4,2,177,16,6,30,3,14,1,4,44,0,4,6,1,5,1,0,2,4,1,1,9,0,17,4,2,80,0,1,0,0,0,1,0,0,1,1,0,23,0,0,1,0,0,86,0,0,0,0,1,0,10,59,2,12,1,0,228,0,0,0,4,34,0,0,0,3,12,1,1,2
IND,4,0,0,0,0,58,98,124,0,725,240,0,0,296,1,4,54,125,6,1,0,102,0,0,4,397,4,3,5,8,2,754,461,66,761,6,13,4,177,0,0,9,37,105,305,1383,0,153,8,22,47,164,1,583,102,61,223,11,1018,0,0,1419,98,19,0,1,1,4,213,0,0,10,0,1,0,160,3,202,38,0,103,251,19,6,184,654,0,16,835,20,44,2,10,0,1114,0,25,1,22,0,13,0,0,60,1,103,16,4,27,0,0,1,3,298,6,6,1,11,10,4,9,0,8,12,538,2,3,5,58,0,403,178,91,178,57,196,12,57,68,0,6,355,0,244,0,3,1,17,2,150,416,4,528,8,6,358,0,1,5,0,0,172,0,0,1,76,56,325,0,0,6,0,0,133,1,0,0,0,11,23,295,442,22,21,161,7,3988,7,1,0,16,30,0,1,0,7,318,16,2,10
IRL,0,2,0,0,0,3,42,19,0,346,171,0,0,188,0,3,4,18,3,0,3,7,0,1,3,158,1,0,0,0,0,349,262,19,319,2,0,0,48,0,0,4,3,9,129,807,0,173,0,7,41,18,0,493,20,2,121,0,584,0,0,1787,7,5,0,1,0,1,110,1,0,2,0,0,0,31,0,52,3,103,0,22,0,26,54,474,0,2,151,2,5,2,1,0,79,0,2,0,6,0,1,0,1,4,1,14,12,5,8,1,1,4,0,74,4,0,9,0,0,1,4,0,0,4,34,15,0,0,5,0,475,122,3,84,4,26,4,3,5,0,0,203,0,104,0,0,1,6,2,100,190,0,32,6,1,52,0,0,0,0,0,28,0,0,0,26,21,326,1,0,2,0,0,22,0,0,0,0,1,9,55,39,0,22,72,8,1298,1,0,0,5,42,0,0,0,0,78,4,2,0
IRN,2,1,2,0,0,20,24,132,0,480,171,35,0,215,0,1,8,109,3,0,2,102,0,0,3,146,2,0,0,0,0,557,227,19,250,1,2,0,110,0,0,5,1,99,151,503,0,96,2,13,5,120,0,294,105,0,139,0,364,0,1,604,98,3,0,0,0,1,146,15,0,0,1,0,1,117,0,120,6,251,22,0,17,11,21,390,0,9,148,8,4,1,1,0,297,0,13,2,8,0,0,0,0,9,0,121,4,6,8,0,1,1,1,119,5,0,5,2,3,0,3,0,4,0,515,1,0,0,9,0,199,41,2,153,19,208,2,9,7,0,1,150,0,150,2,2,0,14,1,112,139,0,92,6,0,44,0,0,0,0,0,133,0,0,0,11,23,184,0,0,17,0,0,37,6,1,0,0,0,18,322,131,2,6,105,3,1240,0,0,0,6,4,0,1,0,0,109,0,2,0
IRQ,1,0,0,0,0,15,0,0,0,15,2,0,0,7,0,0,0,4,2,0,0,1,0,0,0,5,0,1,0,0,0,10,4,0,24,0,0,0,4,0,0,0,0,1,4,23,0,1,0,1,0,9,2,8,1,0,2,0,6,0,0,55,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,2,3,19,0,17,0,0,3,24,0,17,8,0,0,0,0,0,5,0,1,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,116,0,0,0,5,0,6,2,0,2,6,14,0,0,0,0,0,2,0,4,0,0,0,2,0,10,3,0,17,0,0,2,0,0,0,0,0,1,0,0,0,0,1,12,0,0,2,0,0,1,0,0,0,0,0,2,17,2,0,1,0,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0
ISL,0,0,0,0,0,4,4,0,0,64,52,0,0,35,0,0,1,4,0,0,0,1,0,0,0,9,0,0,0,0,0,76,59,8,33,0,0,0,2,0,0,2,0,1,11,143,0,154,0,0,1,2,0,90,18,2,87,0,103,0,0,218,1,0,0,0,0,0,30,0,3,0,0,0,0,13,0,8,1,6,26,11,0,0,9,107,0,0,43,0,3,0,0,0,12,0,0,0,2,0,0,0,0,2,0,6,2,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,110,129,0,7,0,6,0,0,1,0,0,33,0,13,0,0,0,2,0,8,33,0,1,0,0,21,0,0,0,0,0,6,0,0,0,4,7,192,0,0,0,0,0,4,0,0,0,0,0,0,12,6,0,0,2,2,279,1,0,0,0,3,0,0,0,0,14,0,0,0
ISR,0,0,0,0,0,8,171,136,0,447,273,129,0,204,0,2,4,24,0,0,3,131,0,1,3,228,1,0,0,0,0,662,467,194,399,1,0,0,146,0,0,6,1,19,229,1298,0,300,0,5,1,33,0,542,11,2,102,0,764,0,0,1027,132,7,0,0,1,1,236,0,0,0,0,1,0,34,1,205,3,184,54,21,3,9,0,729,0,20,361,11,12,2,0,0,118,1,2,1,21,0,2,0,0,5,0,11,14,7,134,1,7,1,0,101,6,2,5,1,2,1,4,0,0,2,37,2,0,0,8,0,555,247,4,62,1,10,5,8,5,0,0,284,0,215,1,6,2,5,2,165,358,0,22,4,0,92,0,0,0,0,0,149,0,0,0,146,170,338,0,0,4,0,0,18,0,0,0,0,1,7,262,183,3,5,86,5,3461,1,2,0,4,2,0,0,0,1,191,1,1,0
ITA,1,3,22,0,1,35,527,291,0,1457,1367,128,1,1745,7,16,23,285,2,2,18,266,0,1,14,1053,12,2,0,0,2,1812,2644,423,1218,14,43,6,323,0,1,23,75,179,816,5729,0,1155,4,44,22,252,1,4253,220,23,840,2,5415,0,4,6141,259,16,0,1,3,7,1218,1,8,6,0,0,3,415,0,724,30,654,474,390,24,107,729,0,3,23,1302,24,45,4,4,0,596,0,12,1,74,1,6,0,7,13,0,193,67,34,194,5,7,8,3,466,34,8,37,0,14,10,13,1,2,10,72,4,7,1,29,3,2813,777,18,359,6,196,10,57,24,0,2,1279,0,978,4,1,7,25,8,680,1149,2,195,13,12,180,0,1,1,11,0,454,0,0,1,362,445,1651,0,0,16,0,1,116,3,4,0,0,0,120,674,447,21,23,316,32,9321,14,4,0,43,79,1,1,0,1,426,7,7,7
JAM,0,0,0,0,1,0,2,0,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,1,0,17,0,2,1,0,1,0,4,0,0,0,1,0,0,3,0,0,3,0,1,0,0,5,0,0,0,0,2,0,0,17,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,1,0,0,58,0,0,0,1,0,0,1,0,0,2,0,0,0
JOR,1,0,0,0,0,32,5,0,0,28,5,0,0,10,0,0,0,1,3,0,0,3,0,0,0,5,0,0,0,1,0,48,14,4,12,0,0,0,4,0,0,2,2,4,9,102,0,5,1,18,1,28,0,23,2,0,10,0,22,0,0,87,0,0,0,0,0,0,16,0,0,0,0,0,0,3,1,3,1,16,2,9,17,0,20,23,0,0,11,0,3,0,0,0,8,0,9,0,14,0,3,0,0,3,0,3,4,1,15,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,37,0,1,1,1,0,6,2,0,2,6,14,1,2,4,0,0,5,0,2,0,3,0,8,0,5,10,0,104,2,0,6,0,0,2,0,0,4,0,0,0,6,1,8,0,0,10,0,0,6,0,0,0,0,0,26,35,8,0,0,5,1,215,1,0,0,1,1,0,0,0,5,5,0,0,0
JPN,9,0,2,0,0,28,241,167,0,1350,511,130,0,455,4,6,244,62,2,0,2,141,0,3,10,437,12,3,1,3,1,1430,944,262,4356,4,12,3,168,0,0,15,30,12,430,2612,0,449,3,12,15,297,0,953,33,16,362,14,1869,0,2,2468,143,33,0,0,1,2,346,0,1,2,1,0,2,88,2,322,358,835,151,148,8,43,361,1302,2,11,0,28,51,4,23,0,2040,0,13,17,20,0,4,0,1,46,0,21,14,10,147,1,4,6,0,222,2,2,3,20,1,42,5,3,3,2,441,2,2,3,32,0,854,388,52,206,11,85,14,47,147,0,6,550,0,278,3,1,4,16,0,229,802,1,138,9,3,388,2,2,3,0,0,196,0,0,1,271,211,737,1,0,10,0,0,686,0,0,0,0,3,39,323,1056,10,13,138,9,8108,13,1,0,17,233,2,0,0,1,283,19,4,5
KAZ,0,0,0,0,0,1,1,1,0,4,1,2,0,14,1,0,0,2,0,0,1,2,0,0,0,2,0,0,0,0,0,23,4,1,21,0,0,0,0,0,0,0,0,0,5,47,0,6,0,0,0,6,0,23,1,0,1,0,13,0,0,39,1,0,0,0,0,0,11,0,0,0,0,0,0,2,0,3,0,20,2,8,0,0,11,24,0,0,28,0,1,5,0,0,11,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,9,0,0,0,2,0,16,7,1,1,1,19,1,0,0,0,0,20,0,0,0,0,0,0,0,3,96,0,2,0,0,3,0,0,0,0,0,1,0,0,0,5,0,10,0,0,0,0,0,2,1,1,0,0,0,0,7,2,0,0,20,0,73,9,0,0,0,0,0,0,0,0,1,1,0,0
KEN,1,2,0,0,1,6,12,0,0,71,23,0,2,69,9,15,13,0,0,0,0,0,0,0,5,18,1,0,0,7,1,78,79,3,48,7,28,6,15,0,0,6,1,1,4,117,0,24,0,1,6,8,0,34,1,31,8,3,68,0,2,347,0,37,0,2,0,13,5,0,0,7,0,0,0,0,0,5,12,44,5,4,0,3,12,45,0,3,51,1,0,0,4,1,5,0,1,2,3,1,0,0,0,6,1,0,7,0,0,0,0,3,0,15,0,23,2,1,0,2,14,0,0,17,9,6,1,7,41,2,107,17,6,32,5,14,5,14,11,0,3,2,0,6,1,0,0,0,2,2,4,12,7,13,12,8,0,2,0,0,0,0,0,0,1,2,1,47,1,0,1,0,0,28,0,0,0,0,0,3,5,6,66,82,1,3,564,0,0,0,3,4,0,0,0,1,156,30,10,20
KGZ,0,0,0,0,0,2,2,1,0,3,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,1,3,2,0,0,1,0,0,0,0,1,4,12,0,2,0,2,0,1,0,2,0,0,3,0,3,0,0,8,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,2,4,0,0,4,5,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,1,0,0,0,2,0,3,0,0,0,0,0,2,17,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,1,2,0,0,0,0,2,19,0,0,0,2,0,10,1,0,0,2,2,0,0,0,0,2,0,2,0
KHM,0,1,0,0,0,1,1,0,0,30,4,0,0,9,1,3,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6,14,0,22,2,0,0,1,0,0,0,0,0,1,7,0,5,0,1,0,0,0,1,0,0,2,0,36,0,2,38,1,3,0,0,0,2,1,0,0,0,2,0,1,0,0,0,8,10,1,1,0,0,0,4,0,0,23,0,4,1,0,0,12,0,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,0,2,0,1,0,3,0,0,0,0,6,0,0,1,0,1,9,2,0,6,0,1,0,3,13,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,43,0,0,0,0,0,1,1,4,1,0,0,0,66,0,0,0,2,24,0,0,0,0,2,0,2,0
KNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0
