,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,0,0,0,0,18,56,0,23,62,20,0,42,0,0,0,38,1,0,0,55,0,0,0,54,0,0,0,0,0,27,72,20,56,0,1,0,50,0,0,0,1,32,32,113,0,22,1,0,0,9,0,75,33,0,42,0,74,0,0,78,0,0,0,0,0,0,60,1,0,0,0,0,0,34,0,50,1,39,26,35,0,0,25,79,0,0,27,1,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,32,0,4,18,0,0,0,0,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20,21,0,32,0,47,0,2,0,0,0,67,0,54,0,0,0,0,0,23,84,0,1,0,0,0,0,0,1,0,0,54,0,0,0,21,19,27,0,0,1,0,0,1,0,0,0,0,0,0,61,55,0,0,42,0,124,3,0,0,0,1,0,0,0,0,7,1,0,0
GHA,0,0,1,0,0,4,2,0,0,19,5,0,0,9,10,7,6,2,0,0,1,0,0,0,0,6,0,0,0,3,0,16,23,0,9,7,6,2,1,0,0,1,1,3,2,40,0,14,0,2,0,3,0,4,1,5,6,1,16,0,2,115,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1,5,10,3,1,1,0,1,8,0,0,18,0,33,1,0,0,4,0,2,2,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,1,4,1,0,0,0,4,0,1,10,2,1,0,1,25,0,42,7,1,3,0,1,0,0,3,0,1,2,0,3,0,0,0,0,0,1,3,1,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,19,0,0,4,0,7,4,0,0,0,0,0,4,2,3,16,9,0,0,117,0,0,0,0,8,0,0,0,0,41,4,1,5
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,0,0,0,0,0,1,0,0,3,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,2,2,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,1,1,0,0,11,0,0,5,0,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1
GLP,0,0,0,0,0,0,0,1,0,5,2,0,0,4,0,2,0,2,0,0,0,0,2,1,0,7,4,0,0,0,0,4,2,0,0,1,0,0,3,0,0,0,1,0,0,4,0,0,3,0,1,0,0,1,0,0,0,0,68,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,2,2,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,0,1,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,0,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0
GMB,0,0,0,0,0,0,0,0,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,1,1,0,0,0,1,0,0,0,4,0,6,0,0,0,0,0,1,0,1,2,0,8,0,0,69,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,3,0,0,0,0,6,0,14,0,0,6,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,1,6,5,0,0,25,0,0,0,1,1,0,0,0,0,7,2,1,1
GRC,0,0,10,0,0,16,51,74,0,143,220,18,0,343,0,1,4,106,0,0,1,59,0,0,0,123,0,0,0,0,0,278,360,45,206,0,4,0,63,0,0,2,15,201,159,1025,0,215,0,9,5,34,0,680,54,2,193,0,833,0,1,1303,60,2,0,0,0,0,0,0,0,1,0,0,2,73,0,139,0,159,110,58,0,11,122,773,0,7,200,13,3,1,0,0,134,0,3,0,13,0,0,0,0,1,0,53,12,10,32,3,1,0,0,90,4,0,14,0,12,10,1,0,0,1,18,0,0,1,5,0,472,153,0,53,2,41,1,10,6,0,0,281,0,184,1,0,3,1,1,116,229,0,33,0,1,28,0,0,1,0,0,128,0,0,0,124,64,312,0,0,3,0,0,15,0,0,0,0,1,16,191,118,2,3,79,2,1544,4,0,0,7,6,0,0,0,0,34,1,0,0
GRD,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,44,0,0,0,0,0,2,1,0,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0
GTM,0,0,0,0,0,0,16,0,0,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,17,0,0,0,0,0,11,7,6,3,0,0,0,13,0,0,11,2,0,1,5,0,1,1,1,8,2,0,6,0,0,2,0,6,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,7,1,0,0,0,1,6,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,0,0,1,0,6,2,6,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,61,0,0,0,9,1,0,0,0,0,1,4,3,0
GUF,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,1,1,3,0,1,0,7,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,39,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,3,0,0,0,0,0,0,0,0,0
GUY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,7,1,0,0,0,10,0,0,6,2,0,2,2,0,1,1,1,2,1,0,7,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,5,5,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,27,0,0,0,5,0,0,0,0,0,1,0,0,0
HRV,0,0,0,0,0,2,15,45,0,54,128,0,0,91,0,1,1,61,0,0,96,35,0,0,0,81,0,0,0,0,0,54,133,8,107,0,0,0,33,0,0,1,10,36,103,340,0,51,0,3,0,13,0,152,47,0,82,0,205,0,0,250,34,0,0,0,0,0,73,0,0,1,0,0,1,0,0,107,1,92,45,49,0,10,40,243,0,0,56,0,2,0,0,0,82,0,2,0,1,0,0,0,0,0,0,40,4,6,5,0,0,0,0,53,14,0,1,0,4,0,1,0,0,0,2,0,0,0,3,0,111,55,0,37,0,46,0,12,2,0,0,133,0,64,1,0,3,4,0,35,103,0,2,1,0,10,0,0,1,0,0,109,0,0,0,44,161,62,0,0,1,0,0,2,0,0,0,0,0,3,61,40,0,2,55,0,332,0,0,0,5,4,0,0,0,0,26,0,0,0
HTI,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
HUN,0,0,0,0,1,10,47,56,0,136,286,14,0,241,0,0,2,90,0,0,1,50,0,0,0,117,0,0,0,0,0,163,255,24,164,0,0,0,52,0,0,3,13,40,193,841,0,138,3,7,1,16,0,365,76,1,189,1,491,0,0,637,50,1,0,0,0,0,139,0,0,0,0,0,0,107,0,0,2,111,79,49,1,4,106,461,0,4,190,0,9,1,0,0,82,0,3,0,2,0,0,0,0,0,0,56,6,11,18,1,1,0,0,69,4,0,8,0,0,3,2,0,0,0,3,0,0,0,1,0,257,106,0,55,1,42,0,9,0,0,0,288,0,117,0,0,1,0,0,196,228,0,6,0,0,12,0,1,0,0,0,95,0,0,0,125,90,239,0,0,2,0,0,4,0,0,0,0,0,4,120,76,3,0,64,0,861,0,1,0,6,5,0,0,0,0,64,1,0,0
IDN,0,0,0,0,0,3,1,0,0,174,14,1,2,23,1,1,11,0,0,0,0,1,0,0,0,7,0,0,0,0,0,27,43,3,55,1,4,0,3,0,0,3,0,0,5,97,0,12,0,1,1,8,0,8,0,4,0,0,66,0,1,98,1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,39,1,3,0,0,2,16,0,0,273,0,9,0,17,0,40,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,3,0,2,0,4,0,0,2,0,0,1,145,0,0,1,1,0,124,1,5,23,3,12,0,2,31,0,6,6,0,1,0,0,0,0,0,2,6,0,6,1,2,47,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,55,0,0,0,0,0,0,6,34,6,5,0,0,185,0,0,0,1,32,0,0,0,0,15,1,1,0
IND,1,0,1,0,3,59,96,46,0,542,162,1,0,236,2,1,58,79,3,0,2,39,0,0,3,264,3,3,2,7,0,589,311,58,543,0,8,2,92,0,0,6,19,37,173,1223,0,124,3,6,37,54,5,389,48,29,142,6,811,0,1,1100,39,10,0,0,1,3,159,1,0,7,0,1,1,92,0,111,39,0,109,152,14,4,142,539,2,15,776,13,27,0,11,0,812,0,27,3,23,0,38,0,0,46,0,39,2,9,16,0,1,1,0,200,2,3,1,8,4,5,7,0,8,3,378,1,1,3,46,0,330,114,82,80,54,105,5,31,54,0,8,267,0,140,2,1,0,9,3,75,314,4,188,10,1,196,0,0,2,0,0,59,0,0,0,48,46,276,0,2,6,0,0,100,0,0,0,0,6,14,152,333,14,13,76,5,3234,17,1,0,14,26,0,2,0,13,168,8,8,5
IRL,0,0,0,0,0,7,52,32,0,285,148,0,0,213,0,1,2,49,4,0,0,32,0,0,0,99,0,0,0,1,0,329,221,22,233,0,2,1,58,0,0,2,4,35,108,640,0,129,0,5,29,9,0,402,55,0,158,1,508,0,0,1465,26,3,0,1,0,3,110,0,0,1,0,0,0,45,0,79,1,109,0,36,2,18,40,389,3,1,124,0,3,1,0,0,87,0,1,2,3,0,1,0,0,1,0,40,12,10,8,0,0,2,0,73,0,0,6,1,0,0,2,0,0,4,13,6,0,0,6,0,365,105,2,123,2,29,1,1,4,0,1,153,0,114,0,0,1,2,1,34,141,0,21,2,0,35,0,0,0,0,0,33,0,0,0,22,20,337,0,0,1,0,0,11,0,0,0,0,1,3,50,42,1,5,45,2,1170,2,0,0,0,6,0,0,0,0,41,6,0,0
IRN,4,0,0,0,0,18,19,59,0,277,85,53,0,98,0,0,4,45,2,0,0,34,0,0,0,67,0,0,0,0,0,475,128,15,137,0,0,0,35,0,0,2,5,34,49,311,0,61,0,8,1,33,0,148,34,0,66,0,236,0,0,495,35,1,0,0,0,0,58,6,0,0,0,0,0,49,0,49,3,152,36,0,6,6,10,176,0,17,150,1,3,0,0,0,120,0,18,1,5,0,0,0,0,3,0,34,1,0,5,1,0,1,0,54,0,1,1,0,1,1,0,1,1,0,225,0,0,0,1,0,128,29,1,63,10,88,1,2,6,0,0,60,0,53,0,1,1,5,2,38,63,0,22,1,1,36,0,0,0,0,0,54,0,0,0,13,6,109,0,0,19,0,1,9,0,0,0,0,0,3,126,49,2,1,38,1,800,2,0,0,2,4,0,0,0,1,33,0,0,0
IRQ,0,0,0,0,0,6,0,0,0,10,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,0,10,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,2,0,3,0,0,0,0,3,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,6,0,0,0,7,0,8,6,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,0,0,0,3,0,2,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,22,0,0,0,0,0,0,0,0,1,2,1,0,0
ISL,0,0,0,0,0,1,0,0,0,40,27,0,0,20,0,0,2,2,0,0,0,4,0,0,0,16,0,0,0,0,0,78,37,2,37,0,0,0,2,0,0,0,0,0,8,94,0,120,0,0,0,0,0,60,11,0,84,0,89,0,0,156,0,0,0,0,0,0,11,0,3,0,0,0,0,10,0,4,0,4,18,6,0,0,9,65,0,0,19,1,2,0,0,0,13,0,0,0,0,0,0,0,0,2,0,7,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,105,0,4,0,0,0,2,1,0,0,17,0,10,0,0,0,0,0,11,16,0,2,0,1,14,0,0,0,0,0,2,0,0,0,5,5,163,0,0,0,0,0,2,0,0,0,0,0,0,8,9,0,0,4,1,224,2,0,0,0,2,0,0,0,0,1,0,0,0
ISR,0,0,3,0,0,3,50,26,0,260,170,19,0,210,0,1,2,31,0,0,2,21,0,0,0,122,1,1,0,0,0,505,273,65,219,0,4,1,47,0,0,3,0,27,116,1045,0,133,0,5,0,13,0,388,9,2,91,0,652,0,0,759,25,1,0,0,1,0,122,0,1,1,0,0,2,40,0,106,2,142,40,10,0,9,0,566,0,17,220,15,6,0,0,0,110,0,1,0,17,0,0,0,0,0,0,8,16,6,19,2,3,0,0,56,5,3,8,0,4,4,0,0,0,0,30,1,1,1,17,0,378,117,3,54,1,4,0,5,4,0,0,151,0,82,1,7,1,5,2,65,255,0,11,0,0,59,0,0,1,0,0,43,0,0,0,37,49,208,0,0,1,0,0,11,0,1,0,0,0,5,121,83,5,3,74,4,3123,4,1,0,4,2,0,0,0,0,67,1,0,0
ITA,3,1,23,0,0,20,299,111,0,1017,1073,20,1,1414,7,11,19,187,4,0,8,81,0,2,9,685,4,0,0,1,0,1570,2141,255,821,5,22,6,135,0,0,19,51,102,539,4761,0,805,3,58,17,78,1,3427,137,21,637,1,4642,0,4,5074,79,8,0,2,2,3,773,0,0,6,1,1,5,243,0,461,16,539,389,176,7,65,566,0,0,18,1014,14,31,3,1,2,345,0,8,2,69,0,3,0,3,5,0,90,55,39,81,9,6,5,0,319,21,4,25,0,15,16,9,1,0,4,40,2,3,4,43,1,2193,515,14,231,7,76,4,28,20,0,3,892,0,591,3,0,4,12,7,361,881,4,51,8,15,113,0,0,3,0,0,211,0,0,0,229,255,1345,1,0,10,0,0,54,0,0,0,0,1,101,369,225,11,13,196,25,7933,19,6,0,38,27,0,2,0,4,216,5,2,1
JAM,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,21,0,0,0,0,1,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,0,71,0,0,0,0,0,0,1,0,0,2,0,0,0
JOR,0,0,0,0,0,35,3,0,0,17,3,0,0,3,0,0,0,1,2,0,0,3,0,0,0,5,0,0,0,0,0,31,12,0,12,0,1,1,2,0,0,1,1,1,6,97,0,2,0,9,0,30,0,7,1,1,3,0,17,0,0,73,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,15,1,17,8,0,17,18,0,0,6,0,1,0,0,0,6,0,6,0,10,0,5,0,0,0,0,1,0,0,2,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,17,0,0,1,0,0,7,3,0,1,7,5,1,1,2,0,0,3,0,1,0,1,0,7,0,4,4,0,46,4,0,2,0,0,1,0,0,1,0,0,0,0,0,12,0,0,8,0,0,4,0,0,0,0,0,5,19,3,0,0,0,0,186,0,0,0,1,2,0,0,0,0,0,0,0,0
JPN,1,0,3,0,0,28,104,43,0,969,357,18,1,384,7,2,162,64,0,0,3,33,0,1,3,283,7,3,8,0,0,1143,702,129,3638,1,13,2,67,0,1,7,26,6,284,2196,0,266,2,15,8,256,0,704,11,8,288,0,1651,0,1,2096,27,18,0,1,3,3,200,1,1,1,1,2,1,56,0,190,273,776,124,150,6,19,220,1014,4,6,0,19,45,7,27,1,1706,0,10,18,21,0,1,0,1,44,0,19,6,12,37,2,3,6,0,148,8,1,4,17,5,44,1,1,0,1,302,1,3,3,23,0,652,237,30,175,7,42,6,31,130,0,3,357,2,128,2,0,3,5,0,115,688,0,61,16,0,285,2,0,0,0,0,80,0,0,0,122,98,560,0,0,8,0,0,575,0,0,0,0,3,23,162,800,17,10,114,9,7413,11,1,0,15,183,0,0,0,1,153,9,2,1
KAZ,0,0,0,0,0,0,0,3,0,2,3,1,0,15,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,17,2,1,12,0,0,0,0,0,0,0,0,0,3,31,0,3,0,1,0,4,0,20,0,2,0,0,14,0,0,24,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1,15,14,0,0,19,0,0,5,0,0,18,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,14,0,0,0,0,0,18,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,2,66,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,19,0,58,5,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,1,1,0,0,8,10,0,0,44,9,1,2,42,7,5,7,2,0,0,1,0,0,0,1,18,0,1,1,5,1,68,53,3,39,5,4,3,6,0,0,1,2,1,4,87,0,21,1,1,2,11,0,12,3,28,6,1,45,0,2,275,0,33,0,0,0,6,3,0,0,1,0,0,0,2,1,9,9,27,3,3,1,2,6,31,0,1,45,0,0,0,2,0,5,0,1,1,0,0,0,0,0,4,0,3,1,2,3,0,0,4,0,12,1,12,2,1,0,2,7,2,2,9,2,0,0,2,20,0,82,12,3,8,0,2,0,8,10,0,1,6,0,2,0,0,0,1,0,3,5,13,0,11,8,3,0,0,0,0,0,3,0,0,0,0,0,30,1,0,6,0,2,20,0,0,0,0,0,3,3,3,69,81,0,1,402,0,0,0,4,9,0,0,0,0,94,12,3,8
KGZ,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,2,0,0,2,0,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,3,0,12,0,0,0,0,1,0,0,0,0,1,1,0,0
KHM,1,0,1,0,0,0,2,0,0,20,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,14,0,20,1,2,0,1,0,0,0,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,31,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,11,0,0,0,0,0,1,0,0,27,0,2,0,0,0,10,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,10,0,1,2,2,0,3,0,3,1,0,0,0,1,8,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,4,3,0,0,0,43,0,0,0,0,16,0,0,0,0,2,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1
