,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,3,0,0,8,100,214,0,117,233,93,1,136,3,1,2,222,2,0,3,218,0,0,6,217,0,2,2,1,0,113,242,97,233,0,7,2,213,0,0,3,0,117,227,291,0,106,2,6,109,121,0,251,123,6,131,0,251,2,0,260,0,3,0,1,0,2,219,0,0,0,0,0,0,123,0,211,3,142,127,146,2,7,102,261,3,5,108,6,2,6,0,0,135,2,2,0,5,0,0,0,0,113,0,122,2,117,96,1,2,0,0,131,4,0,1,2,2,3,2,0,1,0,208,3,1,0,8,0,116,100,5,119,5,126,4,6,5,0,1,233,0,217,4,81,0,109,0,113,249,3,19,2,1,11,0,1,1,0,0,218,0,0,0,99,99,113,1,0,0,0,0,117,1,0,0,0,3,6,233,216,2,4,142,1,349,9,0,0,1,6,0,0,0,1,100,3,0,0
GHA,4,1,3,0,0,16,18,0,0,139,19,0,4,49,34,46,22,12,10,0,3,1,0,0,5,35,6,3,7,2,1,92,86,13,128,25,57,24,23,0,1,9,3,3,11,120,0,63,4,14,10,29,0,40,14,44,30,1,50,7,12,302,3,0,0,4,2,14,10,0,1,0,2,1,1,10,0,9,20,53,18,22,11,10,13,46,10,19,48,9,68,9,0,0,33,1,5,0,11,4,0,0,0,11,0,2,10,3,13,0,1,3,0,26,1,16,1,8,1,1,23,4,4,22,36,3,6,13,114,0,122,40,17,21,8,27,13,21,17,0,7,22,0,24,2,7,0,14,0,14,23,19,26,9,20,15,1,13,1,0,0,18,0,2,2,12,3,72,1,6,0,3,14,17,0,0,0,1,2,14,22,15,46,58,9,4,390,0,0,0,6,23,0,0,1,6,204,28,0,11
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,1,0,0,0,2,2,1,0,6,3,0,0,30,7,9,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,10,17,0,11,11,13,13,1,0,0,0,1,0,1,18,0,1,0,1,1,2,0,4,1,6,1,0,46,0,4,24,1,4,0,0,0,2,1,0,0,0,1,0,0,0,1,3,2,1,1,1,0,0,0,7,0,0,10,0,9,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,9,0,0,0,0,0,1,0,2,1,0,0,4,5,0,10,3,3,2,0,1,1,3,0,0,0,1,0,2,0,0,0,0,0,1,5,2,0,1,16,4,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,1,0,0,0,0,0,1,1,0,5,10,0,0,39,0,0,0,1,0,0,0,0,0,9,3,0,0
GLP,0,0,0,0,0,0,0,0,0,6,1,0,0,8,1,3,0,2,0,0,0,0,0,0,0,5,0,0,0,0,2,7,4,0,1,2,4,0,0,0,0,0,4,0,1,8,1,1,1,0,0,0,0,6,0,0,0,0,117,0,1,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,0,0
GMB,0,0,0,0,0,2,2,0,0,23,3,0,1,24,5,15,28,1,2,0,0,0,0,0,1,7,0,0,2,0,0,16,19,3,6,3,8,7,2,0,0,2,0,0,0,18,0,3,0,2,1,2,0,10,2,6,3,0,15,2,2,133,2,14,0,2,0,0,3,0,0,1,0,0,0,1,0,0,3,7,3,3,2,2,3,6,0,3,4,2,39,2,1,0,2,0,1,1,2,0,0,0,0,4,0,0,2,0,3,0,0,2,0,3,0,24,0,3,0,1,6,0,0,9,3,1,1,3,15,1,19,3,4,26,1,5,3,5,4,0,2,3,0,3,1,2,0,1,0,2,3,6,2,0,11,4,0,4,1,0,0,2,0,0,0,2,1,6,0,0,0,2,4,23,0,0,0,0,0,1,2,4,12,14,2,0,77,0,0,0,0,4,0,0,0,1,34,25,0,1
GRC,0,1,27,0,0,87,144,241,0,473,585,104,4,667,8,3,14,332,6,0,13,223,0,0,5,401,3,3,5,1,0,438,825,176,572,3,16,6,235,0,0,11,36,442,468,1652,0,466,3,21,124,186,0,1233,186,11,444,2,1293,5,0,2305,219,10,0,1,0,3,0,1,4,0,3,2,0,261,0,397,40,301,318,237,14,36,268,1562,5,21,319,32,11,7,0,0,251,4,19,0,27,0,6,0,2,121,0,179,22,138,112,0,6,0,0,226,34,1,42,6,11,2,7,0,4,0,265,4,4,0,27,0,857,376,11,164,17,182,10,56,17,0,3,622,0,507,3,83,0,175,2,359,490,6,176,4,2,95,1,2,1,0,0,353,0,2,2,197,211,593,0,3,2,0,0,187,0,0,0,1,3,27,509,269,13,16,200,15,2060,5,1,0,11,42,0,0,0,6,222,7,0,0
GRD,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,4,0,0,0,6,0,0,0,0,2,4,6,0,0,0,0,0,1,0,2,0,0,1,0,2,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,3,9,1,0,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,13,0,2,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,143,0,0,0,0,0,0,0,0,0,2,0,0,0
GRL,0,0,0,0,0,1,1,0,0,5,2,0,0,4,1,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,25,3,1,11,1,1,0,1,0,0,1,1,1,5,8,0,78,0,1,1,1,0,7,3,0,4,0,5,0,0,14,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,2,1,1,3,1,0,3,2,3,1,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,7,22,1,1,0,1,1,1,1,0,0,4,0,2,0,0,0,1,0,2,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,14,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,1,0,2,19,0,0,0,1,1,0,0,0,0,2,0,0,0
GTM,0,0,0,0,0,1,15,1,0,11,8,0,0,6,0,0,2,0,0,0,0,0,3,0,2,22,1,0,0,1,0,13,7,22,5,0,0,8,22,0,0,15,11,0,1,9,0,2,4,0,21,0,0,29,0,0,1,0,15,0,0,17,0,0,0,0,0,1,0,0,0,0,1,0,17,0,1,0,1,13,1,1,0,0,0,10,0,2,8,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,54,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,8,6,5,2,3,0,9,9,21,1,0,2,4,0,0,14,0,0,0,0,1,1,0,1,1,0,4,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,0,4,128,0,0,0,9,3,0,0,0,0,9,7,0,0
GUF,0,0,0,0,0,0,1,0,0,5,2,0,0,7,0,0,0,1,0,0,0,0,0,0,4,13,0,1,0,0,1,4,5,1,1,1,6,1,3,0,0,1,0,0,1,6,0,1,0,0,3,1,0,5,1,0,1,0,68,0,1,15,0,2,0,1,2,0,3,0,0,1,0,1,0,0,0,1,3,6,2,1,0,0,2,3,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,3,2,0,2,0,0,5,5,1,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,1,4,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,15,0,0,0,3,1,0,0,0,0,1,0,0,0
GUY,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,4,1,1,1,1,1,0,1,0,0,2,0,0,1,2,0,1,0,0,1,0,0,1,1,1,1,0,2,0,0,6,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,19,0,0,0,1,1,0,0,0,0,2,0,0,0
HND,0,0,0,0,0,0,10,0,0,4,2,0,0,2,0,1,1,0,0,0,0,0,3,0,1,17,0,0,0,0,0,5,2,16,1,0,0,0,8,0,0,8,13,0,0,5,0,1,4,1,14,2,0,28,0,0,2,0,2,0,0,9,0,1,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,1,0,1,0,0,0,7,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,1,0,0,8,13,2,0,0,0,0,2,14,0,0,1,0,0,3,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,60,0,1,0,2,2,0,0,0,0,3,0,0,0
HRV,0,2,20,0,0,8,23,148,0,104,325,19,2,251,5,2,8,188,6,0,135,128,0,0,2,205,2,3,2,0,0,118,317,34,272,2,10,3,128,0,0,3,31,147,288,611,0,139,5,11,112,137,1,371,164,6,250,1,434,2,0,515,123,10,0,0,0,1,261,0,2,0,0,0,0,0,0,271,39,219,180,155,3,24,95,550,4,10,129,8,7,4,0,0,182,18,12,1,13,0,2,0,0,115,0,165,13,142,13,2,6,0,0,166,58,0,21,4,29,2,5,0,4,0,128,1,2,0,17,1,206,115,9,132,9,183,6,36,14,0,0,309,0,216,2,4,0,124,0,128,248,2,44,3,1,26,1,1,1,0,0,326,0,0,1,96,271,162,0,2,1,0,0,155,1,0,0,1,2,18,236,138,5,9,187,5,574,5,0,0,7,8,0,0,0,2,55,3,0,0
HTI,2,2,0,0,0,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,5,2,1,2,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3,0,0,5,0,1,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,71,0,0,0,0,1,0,0,0,0,7,2,0,5
HUN,0,0,13,0,0,23,146,234,0,377,700,107,2,533,3,1,9,297,1,0,14,211,0,0,4,385,3,4,0,5,0,406,643,140,529,4,7,2,220,0,1,7,35,139,560,1403,0,333,3,9,121,168,0,792,192,2,373,2,937,0,1,1168,211,9,0,3,0,0,397,0,2,0,1,1,0,271,0,0,38,293,220,175,4,15,221,913,4,7,431,12,8,3,2,1,299,7,6,1,8,0,1,0,0,117,0,172,18,145,103,12,12,4,0,205,16,0,16,3,6,6,3,0,4,0,238,4,0,0,10,0,557,306,6,143,5,171,8,42,11,0,1,601,0,370,2,79,0,122,0,412,512,0,53,4,2,38,1,1,1,0,0,325,0,1,2,273,200,488,0,2,1,0,0,159,0,0,0,1,2,6,373,286,3,8,213,11,1435,6,2,0,13,43,0,0,0,1,190,1,0,0
IDN,3,0,2,0,0,17,18,32,0,432,66,14,4,58,13,6,37,15,9,0,3,1,1,0,5,75,3,30,11,0,0,74,103,19,185,5,25,11,32,0,0,16,30,6,47,252,1,62,2,14,10,37,0,86,19,19,64,3,171,8,3,282,3,20,0,2,0,3,40,0,1,1,3,1,0,39,0,38,0,118,22,36,14,11,21,86,4,19,579,10,29,12,19,0,167,2,4,6,16,0,0,0,0,20,0,4,13,5,11,1,1,5,0,65,5,1,1,17,2,6,16,0,2,5,343,2,9,0,29,2,277,77,29,73,7,64,17,56,79,0,5,55,0,30,2,9,1,10,0,47,54,7,70,2,3,145,4,2,2,0,0,22,0,1,2,47,6,88,0,2,0,0,1,160,0,0,1,1,2,8,58,153,16,16,36,7,405,3,0,0,9,77,1,0,0,8,82,11,0,3
IND,10,1,10,1,0,197,136,156,1,1424,380,20,8,518,19,10,174,184,31,0,6,140,4,0,7,739,4,10,17,21,1,1050,691,183,1833,11,55,27,226,0,0,26,42,144,388,1874,1,271,4,77,137,432,4,892,166,152,395,18,1377,8,3,2426,142,53,0,1,2,7,301,6,1,13,6,1,1,219,6,293,118,0,266,444,31,20,371,1174,14,56,1282,34,108,15,13,5,1781,4,46,10,39,1,9,0,0,193,0,137,35,122,65,11,8,9,6,406,13,11,12,30,2,15,21,2,27,33,861,14,8,7,175,2,638,262,185,290,140,476,31,97,117,0,9,567,0,424,12,24,0,231,0,196,732,17,1396,16,16,550,3,4,2,0,0,225,0,1,3,97,82,587,2,2,3,0,3,428,4,0,2,2,23,69,463,783,52,43,212,22,6032,17,1,1,22,158,3,0,1,18,791,28,0,22
IRL,1,0,6,0,0,27,44,123,0,622,355,1,4,493,10,2,21,173,17,1,11,121,0,1,6,371,3,3,7,0,0,603,603,62,741,3,11,7,206,0,0,11,4,155,246,1176,0,313,2,23,124,166,0,837,192,14,346,2,950,8,0,2667,127,18,0,1,0,3,318,1,3,1,2,1,0,180,0,220,22,266,0,193,21,49,137,915,6,20,220,17,19,10,0,2,210,0,10,2,25,0,4,0,4,124,0,155,31,128,10,2,4,1,0,187,14,0,21,9,2,4,13,0,2,12,187,12,8,0,30,0,708,238,12,239,12,163,11,20,80,0,4,386,0,333,3,7,1,138,0,154,355,11,94,12,4,97,1,1,1,0,1,174,0,1,2,47,65,415,0,3,1,1,0,141,0,0,0,1,1,21,207,162,17,25,225,8,1822,5,2,0,6,90,0,0,0,5,139,14,0,2
IRN,11,1,5,0,0,73,39,124,0,815,265,25,4,329,18,3,31,142,12,0,7,127,1,0,3,326,3,7,8,2,0,1031,334,86,732,2,23,6,170,0,0,13,5,143,255,846,0,196,1,53,120,278,0,577,147,39,230,2,539,8,0,949,146,22,0,1,0,3,237,1,1,1,1,0,1,155,0,175,36,444,193,0,94,24,35,869,6,43,253,23,26,12,3,0,438,7,48,0,43,0,2,0,0,132,0,149,19,114,30,1,3,1,0,220,3,4,3,8,7,4,11,0,4,7,741,3,6,2,56,1,375,134,23,231,56,326,14,20,23,0,3,374,0,297,5,27,0,180,0,136,266,8,264,9,6,118,1,1,2,0,0,179,0,0,1,51,38,323,0,2,9,0,1,210,5,0,0,1,2,33,677,214,13,19,147,6,2487,7,0,0,5,75,0,0,0,7,215,12,0,6
IRQ,1,0,0,0,0,23,4,0,0,137,26,0,4,24,10,0,19,11,11,0,2,0,0,0,1,29,0,0,7,0,0,30,18,8,88,0,8,6,25,0,0,7,0,1,4,88,0,12,0,18,9,44,0,44,8,13,19,0,54,7,0,394,2,11,0,0,0,2,14,0,0,0,0,0,0,3,0,4,14,31,21,94,0,12,14,63,1,21,34,8,12,7,0,0,26,1,3,0,19,0,3,0,0,9,0,2,7,1,3,0,0,0,0,27,0,0,0,5,0,0,7,0,0,1,388,2,6,1,37,0,37,15,9,27,25,44,7,18,9,0,2,48,0,28,1,12,0,11,0,46,39,8,83,3,1,15,0,0,0,0,0,14,0,0,0,12,3,36,0,0,2,0,0,3,1,0,0,0,0,7,78,17,6,8,11,1,182,0,0,0,0,18,0,0,0,11,31,7,0,0
ISL,0,0,4,0,0,10,8,6,0,93,73,1,4,72,9,0,14,10,7,0,6,5,0,1,1,25,2,1,6,0,0,86,80,26,79,2,8,5,16,0,0,7,2,4,27,227,0,201,0,9,7,12,0,133,44,10,134,1,160,7,0,277,7,10,0,0,0,2,36,0,3,0,0,0,0,24,0,15,11,20,49,24,12,0,38,140,3,9,47,9,14,7,0,2,30,0,8,0,10,0,0,0,1,7,0,20,14,8,7,1,2,0,0,22,4,0,7,6,2,1,8,0,1,1,15,3,5,0,13,0,131,205,9,30,4,17,9,12,12,0,3,65,0,51,1,7,0,8,0,31,62,6,24,0,0,38,1,0,0,0,0,23,0,0,1,16,28,259,0,2,0,0,0,14,2,0,0,1,0,5,27,22,7,11,12,4,370,2,0,0,2,13,1,0,0,5,33,6,0,0
ISR,2,0,9,0,1,46,164,99,0,560,347,93,3,355,10,2,12,137,11,1,15,109,2,1,4,306,2,3,6,0,0,867,659,201,676,3,18,6,139,0,0,13,8,46,270,1641,0,386,3,18,16,40,0,703,62,21,186,1,1047,8,0,1340,102,13,0,0,0,3,268,3,2,0,2,1,0,95,1,221,21,371,137,35,14,38,0,1135,7,29,368,23,20,8,1,0,208,0,21,0,32,1,3,0,1,15,0,32,24,21,104,9,11,1,1,110,15,4,14,8,4,5,9,0,2,3,131,7,5,0,30,1,705,259,14,94,6,30,16,16,23,1,2,375,0,292,4,120,0,19,1,187,495,8,77,2,3,154,1,1,1,0,1,157,0,1,2,133,183,467,1,2,0,0,0,30,0,1,0,1,3,14,281,191,13,16,73,10,4133,3,1,0,8,29,0,0,0,4,230,8,0,2
ITA,1,8,83,1,0,182,584,299,0,2554,2039,112,7,2751,25,24,53,503,15,1,48,251,4,0,14,1934,4,11,10,11,2,2598,4096,725,2495,17,72,19,543,1,0,51,84,292,1288,7816,4,1708,5,159,181,429,3,6016,332,60,1242,8,7340,8,10,9401,261,46,0,7,4,6,1562,9,3,10,3,2,7,550,5,913,86,1174,915,869,63,140,1135,0,10,85,1761,66,93,16,8,2,930,18,44,5,126,1,11,0,5,148,1,301,156,185,209,27,19,20,8,714,57,7,110,12,28,28,25,2,20,17,431,12,13,8,114,1,3979,1202,39,490,44,390,22,125,123,1,7,2015,1,1527,11,103,1,260,2,856,1660,9,511,15,22,364,3,8,4,16,1,560,1,2,4,357,585,2498,2,4,3,2,5,345,5,0,0,1,4,243,1024,620,42,46,428,72,11795,18,16,0,51,178,2,0,0,9,648,16,0,10
JAM,0,0,4,0,0,7,6,0,1,12,8,0,0,10,4,2,4,5,1,5,3,3,1,1,2,12,12,2,1,0,0,30,10,9,7,3,7,2,11,0,0,4,2,3,6,10,0,4,3,7,3,8,0,9,5,2,6,1,11,2,0,31,3,10,0,0,0,0,5,1,1,0,0,1,3,4,0,4,4,14,6,6,1,3,7,10,0,6,10,2,5,2,2,0,8,0,3,0,5,0,0,0,0,1,0,2,3,5,4,0,1,0,0,10,1,0,1,2,1,2,3,0,2,1,7,2,3,0,12,0,11,8,7,6,3,5,7,6,3,0,1,6,0,7,3,2,0,3,0,7,7,1,7,4,1,7,1,1,3,0,0,6,0,0,2,3,4,5,0,5,0,0,0,5,0,0,0,1,9,4,7,7,4,9,3,2,89,0,0,1,4,5,0,0,0,1,18,3,0,0
JOR,4,0,4,0,0,128,9,0,0,81,27,0,4,31,12,1,14,16,21,0,4,9,0,0,4,31,2,2,8,1,0,84,36,21,63,3,19,6,23,0,0,12,3,10,17,150,0,23,4,40,8,87,0,54,16,22,37,3,53,8,0,170,5,19,0,0,0,3,21,0,1,2,1,1,0,10,0,7,19,56,20,43,21,9,29,85,6,0,52,13,20,10,2,0,32,1,33,0,43,0,9,0,0,12,0,3,12,7,28,1,3,1,0,25,1,1,2,8,1,4,12,0,4,3,90,3,6,0,26,3,44,29,16,20,44,68,15,17,22,0,3,34,0,26,4,27,0,52,0,21,32,7,265,6,2,22,2,1,2,0,0,22,0,1,2,13,4,35,0,2,2,0,3,11,0,0,0,1,2,27,44,33,11,12,17,4,369,1,0,0,4,23,0,0,0,16,30,9,0,1
JPN,10,0,8,0,0,73,250,136,0,2078,653,111,7,740,19,4,359,194,15,0,7,108,4,1,9,677,6,14,12,4,2,1846,1268,323,6079,4,47,22,215,1,0,29,39,33,532,3414,0,640,7,38,28,535,0,1358,55,60,503,17,2561,9,9,3503,108,48,0,10,1,4,319,22,2,8,3,1,4,129,0,431,579,1282,220,253,34,47,368,1761,10,52,0,30,75,17,33,7,2203,0,29,35,60,5,3,1,4,106,0,44,42,16,125,15,4,12,0,304,18,3,15,64,2,78,16,0,9,14,716,17,14,2,102,6,1296,473,84,318,20,174,38,81,246,4,10,740,0,350,12,91,3,59,1,284,1027,10,407,22,5,621,3,3,2,0,1,146,1,1,3,221,193,1020,0,3,6,1,3,895,0,1,4,2,3,44,395,1312,35,29,146,25,9709,19,2,0,28,516,8,0,0,6,430,31,0,4
KAZ,1,0,2,0,0,7,7,7,0,40,14,8,3,18,7,0,9,20,9,0,3,21,0,0,1,19,1,1,6,1,0,34,24,9,87,1,11,4,12,0,0,7,1,7,18,78,0,16,3,9,5,19,0,23,10,12,20,1,44,6,0,105,6,9,0,0,0,2,32,0,0,0,0,0,0,8,0,12,10,34,17,23,8,9,23,66,2,13,30,0,7,27,1,0,33,2,5,0,9,0,1,0,0,6,0,6,9,7,8,1,2,0,0,22,1,0,2,5,1,3,7,0,2,1,22,2,4,0,12,0,20,22,6,16,13,26,6,9,10,0,2,42,0,17,0,7,0,6,0,17,347,5,22,0,0,13,1,0,0,0,0,17,0,0,1,9,8,23,0,1,1,0,0,5,2,1,0,1,0,4,62,14,7,6,38,3,194,17,0,0,1,10,0,0,0,4,20,5,0,0
KEN,3,4,3,0,0,13,22,0,0,145,33,1,7,112,28,33,44,10,9,0,2,0,0,0,3,71,4,1,7,21,1,175,135,23,149,16,55,48,51,0,0,17,7,3,13,231,0,56,0,16,13,40,1,71,15,110,38,2,155,8,8,536,2,68,0,9,0,39,11,1,1,9,1,1,1,7,1,8,29,108,19,26,12,14,20,93,5,20,75,7,0,9,5,2,36,0,4,2,19,3,1,0,0,14,0,2,13,4,10,1,1,9,1,57,1,42,1,9,1,2,43,1,4,48,34,8,6,8,98,3,181,48,27,56,7,39,15,33,25,0,5,23,0,41,2,10,0,10,0,18,27,37,32,30,29,25,1,5,2,0,4,15,4,1,2,18,3,92,5,3,0,4,3,59,0,0,0,2,0,11,19,27,147,146,10,5,895,0,0,0,5,34,0,0,1,6,308,73,0,43
KGZ,1,0,2,0,0,9,6,3,0,19,11,1,4,13,8,0,10,6,7,0,1,0,0,0,1,14,2,1,7,0,0,19,24,11,32,1,10,6,11,0,0,7,1,3,4,47,0,13,0,12,7,12,0,16,11,12,14,2,15,7,0,24,6,9,0,0,0,2,7,0,0,0,0,0,0,4,0,3,12,15,10,12,7,7,8,16,2,10,17,27,9,0,0,0,13,0,3,0,12,0,0,0,0,10,0,4,13,1,3,0,1,0,0,13,2,0,2,6,1,1,9,0,1,1,14,1,6,1,14,0,15,16,9,14,4,15,7,9,11,0,2,17,0,13,0,6,0,5,0,9,39,7,12,1,0,9,1,0,0,0,0,13,0,0,1,9,2,15,0,1,0,0,0,2,1,0,0,1,0,6,32,8,10,7,11,1,41,3,0,0,1,7,0,0,0,5,14,8,0,0
KHM,0,0,0,0,0,2,1,0,0,69,4,0,0,23,0,4,9,0,1,0,0,0,0,0,0,3,0,1,1,0,0,18,21,3,26,1,2,2,1,0,0,1,0,0,2,12,0,2,0,0,0,3,0,13,0,2,0,1,56,0,2,60,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,19,13,0,3,0,0,1,8,2,2,33,1,5,0,0,0,19,0,2,22,1,0,0,0,0,1,0,0,1,0,2,0,0,5,0,2,0,3,0,10,0,2,6,0,0,1,22,0,1,0,5,1,22,6,6,7,0,4,1,1,13,0,2,2,0,0,2,0,0,1,0,0,0,0,2,1,3,30,1,3,1,0,0,1,1,0,0,4,0,10,0,0,0,0,1,72,0,0,0,0,0,1,1,3,0,8,0,0,102,0,0,0,1,23,1,0,0,0,8,3,0,3
KNA,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,10,7,1,10,0,0,0,0,0,0,0,1,0,0,3,0,10,0,1,0,0,0,1,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,2,0,2,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,1,0,1,0,0,0,0,8,2,0,1
