,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,4,0,5,0,1,13,117,196,0,125,209,114,0,95,4,2,6,102,6,0,3,190,3,0,0,201,1,2,0,2,0,131,220,117,210,4,4,0,197,0,0,0,0,83,194,272,0,121,0,1,0,90,0,236,88,5,98,4,223,0,0,247,0,3,0,0,0,3,200,0,0,0,0,0,0,90,1,196,8,139,85,89,4,5,124,248,3,6,126,3,5,3,0,0,96,2,0,1,4,0,3,1,0,80,0,81,0,8,111,0,4,0,0,95,1,1,0,1,1,1,1,0,0,0,188,1,3,1,7,0,122,120,1,86,23,89,1,3,5,0,4,221,0,203,2,0,0,83,0,122,237,4,59,2,0,16,0,0,0,0,0,200,0,0,0,119,117,131,1,0,4,0,0,83,0,0,0,0,0,9,208,195,4,4,97,4,323,7,0,0,1,7,0,0,0,1,119,3,3,0
GHA,3,0,0,0,0,3,7,0,0,59,9,2,0,25,20,36,13,4,3,0,0,0,2,0,5,13,3,1,0,3,1,60,77,5,82,23,27,14,8,0,0,2,0,3,3,111,0,47,0,0,2,11,0,28,3,21,15,4,40,0,16,260,3,0,0,5,0,19,8,0,0,1,1,1,0,0,0,2,15,35,8,6,4,3,4,19,7,5,40,0,57,0,5,0,15,0,0,4,4,3,4,1,0,6,0,0,4,0,5,0,0,4,0,11,0,22,1,7,0,0,11,0,0,19,23,4,2,12,72,1,69,18,2,11,4,10,5,8,7,0,5,2,0,8,0,0,0,4,0,3,9,10,10,7,18,7,1,2,0,0,0,4,0,0,0,4,1,57,0,4,2,1,8,19,0,0,0,0,1,5,4,4,36,22,4,4,321,0,0,0,0,13,1,0,0,2,124,11,4,7
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,0,0,0,0,1,0,0,0,7,0,0,0,17,3,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,6,15,0,8,12,11,7,0,0,0,0,0,0,0,8,0,26,0,1,0,0,0,10,1,4,2,0,38,0,2,24,0,5,0,0,0,4,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,2,6,1,0,2,0,3,0,1,0,3,0,0,1,0,1,0,0,0,2,0,0,2,0,1,0,0,3,0,0,0,5,0,1,0,2,3,1,0,1,0,0,0,2,5,0,8,5,0,1,0,1,0,2,3,0,1,0,0,10,0,0,0,0,0,0,1,2,0,3,17,0,1,5,0,0,0,0,0,0,0,0,1,7,0,0,0,0,5,2,0,0,0,0,0,0,2,0,3,2,0,0,27,0,0,0,0,1,2,0,0,0,8,2,0,0
GLP,0,0,0,0,0,0,3,0,0,3,1,0,0,4,1,1,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,5,4,3,1,0,0,0,0,0,0,1,1,0,5,5,0,0,0,3,1,1,0,9,1,0,1,0,104,0,0,5,0,0,0,0,0,0,2,0,0,0,6,2,0,2,0,0,0,3,3,0,0,0,2,6,2,0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,3,0,3,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,6,2,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,4,3,2,3,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,3,8,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,4,0,0,2
GMB,3,0,0,0,1,2,3,0,0,22,5,1,0,40,8,16,9,3,3,0,0,0,3,0,1,5,1,0,0,2,1,9,22,2,5,8,8,8,5,0,0,0,0,3,0,17,0,10,0,0,0,3,0,14,3,10,3,3,22,0,6,113,3,19,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,10,2,3,3,3,4,9,1,3,11,0,21,0,5,0,4,0,0,2,3,1,2,1,0,3,0,1,2,0,3,0,0,4,0,4,0,19,0,3,0,0,9,0,0,5,3,1,2,4,16,0,22,4,0,12,3,5,1,6,3,0,3,1,0,7,0,0,0,3,0,2,3,7,4,4,15,3,0,1,0,0,0,3,0,0,0,3,0,8,0,0,3,0,0,8,0,0,0,0,0,3,4,7,16,10,3,3,53,0,0,0,0,8,0,0,0,1,14,8,2,0
GRC,4,0,20,0,1,75,161,216,0,427,491,109,0,549,4,3,12,186,7,0,7,198,3,0,0,346,1,4,1,3,0,428,687,179,507,5,10,1,216,0,1,2,32,372,430,1446,0,461,0,12,8,161,0,1090,135,8,412,5,1200,0,0,2049,200,8,0,1,2,3,0,0,2,1,0,0,2,199,0,338,8,303,228,149,8,39,277,1492,4,23,339,13,10,1,0,0,228,2,9,0,22,0,5,1,0,88,0,122,27,20,128,6,6,0,0,171,11,1,22,1,4,3,2,0,2,0,254,1,3,1,14,0,836,411,4,138,35,135,3,38,12,0,4,521,0,420,3,0,1,123,2,305,398,4,239,3,2,84,0,0,0,1,0,327,0,0,0,208,199,623,0,2,6,0,1,156,0,0,0,0,1,36,432,253,7,5,153,9,1891,3,1,0,8,19,1,0,0,1,218,3,3,1
GRD,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,10,0,0,1,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,2,0,0,0
GRL,0,0,0,0,0,3,1,0,0,3,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,31,6,2,3,1,1,0,1,0,0,0,1,0,2,9,0,98,0,1,1,2,0,7,2,0,3,0,2,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,5,1,0,7,2,3,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,16,0,1,0,1,0,1,1,0,0,8,0,4,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,1,8,0,21,0,0,0,1,1,0,0,0,0,2,0,0,0
GTM,0,1,0,0,0,2,36,0,0,8,7,1,0,2,0,0,5,3,0,0,0,0,0,0,15,21,0,0,1,0,0,12,6,28,7,1,2,1,25,0,0,18,14,0,3,17,0,4,5,0,11,1,0,30,0,1,3,1,14,0,1,17,0,1,0,0,0,0,1,0,0,0,0,0,17,1,0,6,2,19,0,1,0,2,1,10,0,0,3,0,16,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,57,0,0,1,0,0,1,0,0,0,0,2,0,0,1,2,7,10,2,2,3,0,13,12,24,4,0,0,4,0,2,13,0,0,0,0,2,3,0,1,0,1,5,0,0,23,0,0,0,0,0,0,1,0,7,0,0,0,0,0,4,0,0,0,0,1,0,4,2,1,0,1,8,139,0,0,0,10,1,0,0,0,0,10,12,0,0
GUF,0,0,0,0,0,0,3,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,1,1,4,1,0,0,2,0,6,0,0,2,0,0,0,6,0,1,0,1,5,0,0,3,0,0,1,0,59,0,0,16,0,1,0,0,6,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,5,0,0,0,0,0,2,8,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,20,0,0,0,4,0,0,0,0,0,1,0,0,0
GUY,0,2,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,5,4,0,0,0,1,1,3,0,0,0,0,0,0,2,0,1,0,0,3,1,0,1,0,0,4,0,9,0,0,10,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,0,5,1,0,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,15,0,0,0,3,0,0,1,0,0,0,0,0,0
HND,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,12,0,0,0,0,0,5,0,19,0,0,0,0,8,0,0,7,9,0,1,0,0,2,2,0,6,0,0,15,0,0,0,0,6,0,0,2,0,0,0,1,0,0,2,0,0,17,0,0,0,0,7,0,1,2,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,19,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,57,0,0,0,0,1,0,0,0,0,1,0,0,0
HRV,0,0,14,0,0,6,24,109,0,103,250,2,0,185,0,3,4,132,1,0,124,89,0,1,0,170,0,2,0,0,0,86,243,19,205,0,1,1,87,0,0,1,30,93,255,511,0,117,0,7,0,106,0,306,116,2,185,0,363,0,0,424,90,0,0,0,2,0,199,0,2,1,0,0,0,0,0,210,5,170,140,94,2,20,65,442,4,3,107,6,2,2,0,0,161,7,4,0,6,0,0,0,0,79,0,106,13,20,4,1,5,0,0,129,29,0,13,1,24,6,1,0,0,0,91,2,0,0,8,0,174,111,1,99,20,140,0,29,6,0,1,272,0,154,2,0,1,87,0,117,201,0,68,2,0,18,1,0,0,0,0,267,0,0,0,78,263,150,0,1,4,0,0,113,0,0,0,0,1,4,176,95,1,2,131,0,506,2,0,0,3,5,0,0,0,0,48,0,1,0
HTI,2,0,0,0,0,0,7,0,0,5,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,17,0,0,0,3,0,6,5,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,11,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,3,1,0,0,7,0,1,0,0,5,0,1,0,0,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,3,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,1,1,3,4,1,0,81,0,0,0,2,1,0,0,0,0,7,2,2,6
HUN,0,0,12,0,0,20,142,215,0,284,560,111,0,389,0,2,4,140,2,0,12,189,0,0,1,345,0,2,0,3,0,336,572,147,442,2,7,1,198,0,0,0,29,110,468,1246,0,334,3,6,4,115,0,659,153,2,282,2,800,1,1,1040,196,2,0,2,0,0,338,0,2,6,1,0,0,210,0,0,14,266,162,102,3,15,232,795,2,5,384,8,6,1,0,1,206,2,5,0,13,0,2,0,0,82,0,120,25,31,109,1,8,0,0,149,11,0,11,0,3,4,1,0,1,0,204,1,0,0,5,1,453,253,2,118,23,128,1,33,3,0,0,518,0,315,2,0,0,86,1,416,412,1,92,0,0,33,0,0,1,0,0,324,0,0,0,271,226,472,0,1,3,0,0,121,0,0,0,0,2,8,317,243,1,1,171,0,1298,1,0,0,9,16,0,0,0,1,192,0,1,0
IDN,7,0,1,0,1,12,20,2,0,354,21,3,0,61,11,9,27,16,5,0,2,2,3,0,4,43,1,11,2,3,2,70,61,12,116,10,16,8,16,0,0,5,2,6,6,153,0,34,0,1,3,17,0,41,10,13,13,8,141,0,6,241,8,15,0,1,0,6,8,0,0,2,1,1,1,5,1,14,0,75,6,32,11,7,15,50,0,5,457,1,31,1,11,0,105,0,3,10,9,0,5,1,0,16,0,6,2,4,6,0,1,5,1,24,2,7,1,12,0,3,4,0,3,4,308,0,6,4,20,0,238,24,13,47,6,21,2,13,70,0,8,10,0,15,0,0,0,6,1,13,21,8,44,5,6,112,1,1,1,0,0,8,0,0,2,9,4,43,1,0,4,0,2,125,0,0,0,0,3,5,23,110,9,11,11,6,333,2,0,0,2,58,1,0,0,1,27,6,2,2
IND,9,1,6,0,1,153,180,150,0,1229,339,46,1,420,11,10,106,151,27,0,6,136,4,0,6,617,2,16,9,9,0,989,650,172,1233,16,36,25,230,0,0,9,33,95,396,1662,0,282,3,41,36,308,2,775,115,87,337,20,1158,0,6,2062,139,35,0,1,3,10,303,1,1,19,1,1,2,170,9,266,75,0,215,343,30,12,307,984,12,42,1071,29,96,6,15,2,1569,1,48,13,26,2,12,2,0,134,1,96,36,7,85,0,6,8,3,351,9,16,7,14,2,15,7,0,22,24,763,4,4,20,125,3,520,248,138,240,113,318,23,64,107,0,15,469,0,378,4,0,0,146,4,173,533,16,1265,9,27,416,2,4,7,0,2,210,0,0,0,134,106,534,0,1,4,1,7,293,0,0,0,0,23,43,365,650,31,38,163,25,5214,11,0,0,17,86,1,2,0,13,656,27,5,18
IRL,1,0,3,0,0,14,37,89,0,490,271,2,0,392,1,2,7,114,13,0,3,87,1,2,2,264,1,1,0,3,0,458,460,52,564,4,4,2,168,0,1,5,10,110,216,1021,0,264,2,6,18,115,0,721,119,9,285,1,773,0,0,2163,85,8,0,0,3,2,228,0,5,0,0,0,0,140,0,162,6,215,0,127,11,37,94,737,2,9,166,8,11,1,0,5,155,1,1,1,11,0,1,1,0,82,0,100,25,21,6,1,3,2,0,138,3,0,28,0,1,5,4,0,0,9,140,11,1,0,11,1,561,204,5,190,25,115,2,10,12,0,2,358,0,241,1,1,0,91,0,130,325,4,124,4,0,91,0,4,0,0,0,114,0,0,0,51,45,367,1,2,5,0,0,102,0,0,0,0,3,14,184,123,3,17,179,4,1541,1,0,0,4,72,0,1,0,1,110,2,2,2
IRN,7,0,3,0,1,40,44,94,0,650,210,8,0,231,4,3,27,97,9,0,2,87,3,0,2,186,2,4,1,2,0,834,241,43,422,5,5,0,109,0,0,5,4,90,161,693,0,116,0,15,2,160,2,416,97,14,168,7,368,0,1,705,89,6,0,0,0,3,149,2,1,1,0,0,0,94,0,102,32,343,127,0,50,15,32,550,1,16,183,7,16,3,1,1,333,0,26,0,19,0,5,1,0,85,0,118,5,5,16,0,3,3,0,137,9,1,2,2,2,2,1,0,3,1,837,0,3,1,44,0,231,66,6,161,59,189,2,9,13,0,4,215,0,180,2,0,0,122,0,108,167,4,272,8,3,65,0,0,0,0,0,134,0,0,0,38,31,243,0,1,7,0,0,135,1,0,0,0,1,22,407,136,6,6,101,6,1714,3,0,0,4,29,1,1,0,4,129,3,3,5
IRQ,4,0,1,0,1,13,7,0,0,47,8,1,0,10,4,0,5,6,7,0,0,0,3,0,0,10,1,2,0,2,0,18,11,3,59,4,2,0,8,0,0,0,0,6,2,48,0,11,0,5,0,83,0,20,5,4,5,4,34,0,0,204,4,4,0,0,0,3,8,0,0,0,0,0,0,2,0,3,11,30,11,50,0,4,16,29,0,17,15,0,5,0,0,0,18,0,0,0,11,0,7,1,0,5,0,0,0,0,5,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,298,0,3,1,15,0,16,7,1,9,13,23,1,5,4,0,4,10,0,10,0,1,0,11,0,30,21,4,42,2,0,5,0,0,0,0,0,11,0,0,0,4,2,30,0,0,12,0,0,1,0,0,0,0,0,7,99,5,4,6,5,4,140,1,0,0,0,7,0,0,0,5,5,3,2,0
ISL,4,0,5,0,1,9,10,4,0,67,65,1,0,54,4,0,10,13,4,0,2,2,3,0,1,24,1,0,0,2,0,88,69,17,59,4,2,1,6,0,0,0,0,7,23,170,0,191,2,0,2,6,0,111,36,4,126,4,140,0,0,259,5,3,0,0,0,3,39,0,7,2,0,0,0,20,0,15,7,12,37,15,4,0,26,125,2,5,31,1,7,1,0,2,27,1,0,0,9,0,3,1,0,4,0,24,3,11,6,0,0,0,0,23,2,1,3,0,3,0,1,0,2,0,9,0,3,1,6,0,138,167,1,33,4,12,1,6,8,0,4,48,0,44,0,0,0,5,0,24,45,4,21,2,0,31,0,0,0,0,0,10,0,0,0,12,22,235,0,1,3,0,0,11,0,0,0,0,0,4,16,17,4,5,6,4,342,0,0,0,2,5,0,0,0,1,27,3,2,0
ISR,5,0,6,0,1,41,191,122,0,544,355,111,0,295,5,2,12,38,7,0,10,116,3,1,1,305,1,1,0,2,1,751,524,199,585,5,6,0,146,0,0,7,6,34,258,1483,0,370,1,13,7,50,0,661,35,18,183,5,923,0,0,1236,124,4,0,2,2,4,277,0,2,1,0,0,0,65,0,232,15,307,94,32,16,26,0,1000,5,43,376,12,16,1,0,0,179,1,9,3,25,1,4,1,0,15,0,23,19,16,141,3,9,1,0,83,6,5,11,1,5,8,1,0,2,1,180,2,3,3,24,0,607,264,1,83,10,33,3,15,16,0,4,352,0,251,5,1,2,23,1,191,435,4,78,4,2,144,0,1,1,0,0,155,0,0,0,144,175,406,1,1,10,0,1,32,3,0,0,0,0,18,274,229,6,9,59,6,4044,2,0,0,11,15,0,0,0,3,207,3,4,2
ITA,6,2,55,1,2,141,554,276,0,2058,1819,122,2,2406,14,21,42,301,7,0,30,226,4,1,11,1672,11,3,2,12,0,2275,3527,632,1960,23,58,16,422,0,1,24,82,211,1057,7087,3,1590,8,108,73,342,4,5315,256,50,1142,11,6741,0,9,8317,248,19,0,6,6,9,1492,2,3,10,3,5,8,442,0,795,50,984,737,550,29,125,1000,0,7,44,1557,30,73,10,6,2,769,8,31,3,74,1,12,1,3,96,0,211,114,75,206,14,10,12,5,589,34,8,89,9,14,19,11,3,4,12,359,12,10,5,80,4,3533,1047,24,422,52,307,20,98,53,1,6,1607,1,1264,5,0,0,187,6,730,1401,7,549,15,16,288,0,6,5,11,0,520,0,0,4,358,541,2207,0,3,11,0,2,284,2,1,0,0,6,215,893,495,42,33,333,40,10956,12,6,0,46,140,1,0,0,3,505,14,4,6
JAM,0,0,1,0,0,3,1,0,0,9,3,0,0,5,0,1,1,2,1,1,1,1,1,0,0,6,11,1,0,2,0,16,11,4,7,0,3,0,7,0,0,0,3,1,3,6,0,3,2,0,0,3,0,11,4,0,4,0,9,0,0,29,3,7,0,1,2,1,4,2,0,0,0,1,0,4,1,2,0,12,2,1,0,2,5,7,0,2,4,0,0,0,0,1,6,1,0,0,0,0,0,4,0,0,1,1,0,3,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,1,0,2,3,1,8,5,0,2,0,3,0,2,2,0,0,2,0,2,1,0,0,2,0,2,2,1,4,0,1,5,0,1,1,0,0,4,0,0,0,1,2,6,0,5,0,0,0,2,0,0,0,0,10,2,3,1,2,0,0,1,87,0,0,0,5,1,0,1,0,0,12,0,0,0
JOR,4,0,1,0,1,71,5,0,0,51,12,1,0,17,4,1,5,7,10,0,2,7,3,0,0,15,1,1,0,2,0,64,28,8,30,6,4,0,13,0,0,0,2,8,7,105,0,12,0,18,1,55,0,29,7,9,19,4,35,0,0,134,6,5,0,0,0,3,23,0,1,0,0,0,0,3,0,5,5,42,9,16,17,5,43,44,2,0,25,0,12,0,0,1,22,1,20,0,19,0,4,1,0,7,0,1,2,2,25,0,0,0,0,11,0,1,1,0,0,0,0,0,0,3,40,1,3,3,11,0,22,9,1,17,20,22,1,4,15,0,4,14,0,11,1,0,0,35,0,13,18,4,206,7,2,15,0,0,0,0,0,7,0,0,0,9,2,24,0,1,10,0,1,10,0,0,0,0,0,22,30,17,4,7,6,4,320,1,0,0,1,5,0,0,0,4,14,3,2,0
JPN,16,0,13,0,1,64,253,147,0,1724,539,119,0,639,10,12,274,88,7,0,8,126,3,4,6,595,3,9,4,5,1,1580,1121,302,5259,16,24,13,181,0,1,18,37,20,496,3033,0,587,3,15,20,429,1,1210,58,37,436,12,2227,2,11,3038,126,40,0,2,1,11,339,0,2,3,2,1,2,107,0,384,457,1071,166,183,15,31,376,1557,4,25,0,22,86,10,35,4,2027,3,22,23,26,0,7,1,1,67,0,35,26,23,138,4,5,7,1,267,6,3,12,43,3,59,3,1,3,12,667,3,11,2,74,3,976,431,71,283,24,149,22,76,196,3,12,661,0,318,8,0,4,54,2,250,961,8,398,14,5,505,0,1,6,0,0,186,0,0,2,231,204,895,1,3,10,0,0,801,0,0,0,0,3,36,352,1096,26,14,111,17,8637,10,3,0,16,336,4,1,0,3,380,24,5,3
KAZ,0,0,2,0,0,6,2,11,0,22,10,5,0,11,2,1,2,10,0,0,3,15,0,0,1,3,0,1,0,0,0,25,12,4,50,0,0,0,2,0,0,0,0,3,18,69,0,12,0,1,2,6,0,21,2,0,12,0,30,0,0,45,3,0,0,0,0,0,13,0,0,0,0,0,0,6,0,8,1,29,8,7,0,1,12,30,0,0,22,0,0,17,0,0,12,0,1,0,2,0,0,0,0,1,0,8,1,5,1,0,1,0,0,12,1,0,0,0,3,5,1,0,0,0,4,0,0,0,0,0,10,15,1,6,2,13,0,2,0,0,0,30,0,4,1,0,0,0,0,9,176,0,12,0,0,6,0,0,0,0,0,2,0,0,0,5,1,20,0,0,2,0,0,1,7,4,0,0,0,2,43,1,1,0,29,0,103,12,0,0,1,2,0,0,0,0,6,0,1,0
KEN,4,0,1,0,2,8,35,1,0,129,27,3,3,83,25,32,17,6,4,0,1,1,4,0,2,57,2,2,1,10,0,122,109,12,108,25,34,21,32,0,0,3,4,7,7,207,0,46,0,2,4,22,2,62,8,63,29,7,93,0,14,487,5,57,0,3,1,21,10,0,1,16,0,0,0,2,3,6,31,96,11,16,5,7,16,73,0,12,86,0,0,0,6,2,24,1,1,5,5,2,3,1,0,12,0,1,7,1,8,1,0,10,0,38,0,33,0,4,0,2,27,0,1,41,19,6,4,16,63,2,134,25,10,32,7,34,6,17,22,0,5,9,0,20,0,0,1,5,3,7,16,31,11,20,22,16,0,4,1,0,2,6,0,0,0,9,0,103,5,3,4,0,0,42,0,0,0,0,1,7,14,15,98,105,10,9,805,0,1,0,5,23,2,0,0,2,242,52,7,32
KGZ,0,0,2,0,0,1,2,2,0,3,2,0,0,4,0,1,3,2,0,0,1,2,0,0,1,1,0,1,0,0,0,5,12,2,13,0,0,0,2,0,0,0,0,1,4,28,0,6,0,1,1,1,0,4,3,0,1,0,6,0,0,13,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,6,1,3,0,1,1,10,0,0,10,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,5,3,1,2,0,4,0,3,0,0,0,5,0,1,1,0,0,0,0,2,30,0,2,0,0,3,0,0,0,0,0,2,0,0,0,2,3,4,0,0,1,0,0,1,8,2,0,0,0,1,15,0,0,0,4,0,20,5,0,0,1,1,0,0,0,0,2,0,1,0
KHM,1,0,0,0,0,0,1,0,0,54,4,0,0,32,3,3,13,0,0,0,0,0,0,0,0,5,0,0,2,0,0,16,23,0,11,2,3,6,1,0,0,0,2,0,0,13,0,5,0,0,0,0,0,8,0,3,2,1,58,0,4,63,0,5,0,1,1,5,0,0,0,0,1,0,0,0,1,0,11,15,0,1,0,0,0,6,0,0,35,0,6,0,0,0,9,0,0,17,1,1,0,0,0,2,0,0,2,0,0,0,0,8,0,3,0,4,0,9,0,1,2,1,0,3,10,0,0,2,8,0,16,1,8,5,0,3,0,2,12,0,2,0,1,2,0,0,0,0,0,0,1,2,1,2,2,18,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,64,0,0,0,0,0,0,0,5,7,2,0,1,82,0,0,0,1,30,0,1,0,0,8,2,1,2
KNA,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,2,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,3,0,1,0,0,1,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,5,1,0,2,0,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,18,0,0,0,0,0,0,1,0,0,8,0,0,0
