,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,0,0,0,1,77,172,0,116,174,77,0,97,0,0,0,100,0,0,1,168,0,0,0,175,0,1,0,0,0,84,189,81,182,0,3,0,169,0,0,0,0,90,180,210,0,76,2,1,1,92,0,187,91,2,97,0,190,0,0,208,0,1,0,0,0,0,179,0,0,1,0,0,0,92,0,170,0,119,32,96,0,2,86,208,0,0,87,0,1,1,0,0,95,0,0,0,1,0,0,0,0,20,0,91,0,0,74,0,2,0,0,140,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,91,81,1,92,1,104,0,1,1,0,0,185,0,179,1,0,0,17,0,143,200,0,17,0,0,1,0,0,0,0,0,171,0,0,0,82,78,84,0,0,1,0,0,79,0,0,0,0,0,0,183,167,1,1,102,0,260,2,0,0,0,0,0,0,0,0,83,0,0,0
GHA,1,0,0,0,0,2,2,0,0,35,8,0,0,16,14,17,3,0,0,1,0,0,0,0,2,11,0,0,0,2,0,33,34,4,34,11,16,2,3,0,0,0,0,0,2,46,0,18,2,0,1,13,0,15,1,8,12,0,34,0,7,148,1,0,0,1,0,7,0,0,0,0,1,1,0,0,0,2,5,23,4,1,0,1,1,19,2,1,25,1,37,0,3,0,5,0,0,0,1,2,0,0,0,6,0,0,1,0,2,0,0,1,0,5,0,8,0,0,0,1,0,0,0,9,20,2,0,3,31,0,69,12,1,4,2,5,3,3,3,0,0,3,0,2,0,0,0,1,0,3,2,8,0,5,12,6,0,4,0,0,0,2,0,0,0,0,1,41,0,1,0,1,4,16,0,0,0,0,2,1,1,2,29,20,1,0,226,0,0,0,0,9,1,0,0,0,80,7,3,5
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,2,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,2,0,0,0,0,9,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,1
GLP,0,0,0,0,0,0,0,0,0,3,2,0,1,7,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,5,1,0,4,2,1,1,0,0,0,2,4,0,1,5,0,1,2,1,0,1,0,4,0,1,2,0,96,0,0,5,0,0,0,0,0,0,5,0,0,0,1,1,0,1,3,1,0,1,1,0,0,0,0,6,3,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,17,0,0,0,0,0,1,0,0,0,4,0,0,0
GMB,0,0,0,0,0,0,2,1,0,11,2,0,0,26,2,6,6,1,0,0,0,0,0,0,1,4,1,0,0,0,0,5,8,1,1,1,1,1,1,0,0,2,1,0,1,8,0,6,0,0,1,1,0,9,0,1,4,0,11,0,2,78,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8,1,1,0,0,0,8,1,0,3,0,14,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,0,1,4,0,1,5,3,0,0,1,7,0,11,3,0,6,0,3,0,2,1,0,0,0,0,2,0,0,0,1,1,0,1,1,3,0,5,3,1,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,3,0,0,0,0,0,0,2,5,5,3,0,2,39,0,0,0,1,2,0,0,0,0,9,2,1,2
GRC,0,0,9,0,0,31,115,201,0,333,432,76,0,499,0,0,4,166,1,0,5,177,0,0,2,305,0,5,0,0,0,376,584,124,400,0,3,0,187,0,0,7,34,318,339,1355,0,376,1,9,9,135,0,936,126,0,336,0,1028,0,0,1837,179,0,0,0,5,1,0,0,0,3,0,0,1,179,0,294,7,266,150,144,0,23,185,1236,3,16,291,11,1,0,1,0,232,1,5,0,18,0,6,0,0,23,0,128,46,23,83,0,7,3,0,203,12,0,15,0,6,1,0,0,0,1,34,3,0,0,4,0,670,295,1,134,0,123,2,35,13,0,0,433,0,344,1,1,1,34,0,294,343,0,116,1,0,61,0,0,3,0,0,276,0,0,0,169,152,504,0,2,4,0,0,122,0,0,0,0,0,19,359,253,3,5,151,14,1832,2,0,0,10,8,0,0,0,0,162,2,0,2
GRD,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,83,0,0,0,0,0,0,0,0,0,2,1,0,0
GRL,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,4,0,13,0,0,0,0,0,0,0,0,0,1,9,0,85,0,0,0,0,0,4,1,0,8,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0,0,0,0,0,1,10,1,0,6,7,0,0,7,1,0,2,0,0,0,0,1,0,0,5,19,0,0,0,0,0,6,5,5,5,0,1,0,11,0,0,12,3,0,2,7,0,3,2,0,8,2,0,15,0,1,0,0,5,0,0,12,1,0,0,0,0,1,3,0,0,0,0,1,7,0,1,0,1,7,0,1,0,0,3,6,1,0,5,0,8,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,1,0,33,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,8,7,2,1,2,0,3,8,7,5,0,0,1,0,2,3,0,0,0,0,1,2,0,0,0,1,4,0,0,8,0,0,1,0,0,1,0,2,4,0,0,0,0,0,4,0,0,0,0,0,0,3,1,1,0,0,7,87,0,0,0,5,2,0,0,0,0,9,2,1,1
GUF,0,0,0,0,0,0,2,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,1,1,1,0,0,2,0,3,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,1,0,0,0,53,0,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0
GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0
HND,0,0,0,0,0,0,12,0,0,2,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,10,0,0,0,0,0,4,1,11,2,0,0,0,11,0,0,6,0,0,1,2,0,1,2,0,7,0,0,7,0,0,0,0,5,0,0,6,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,3,1,0,1,0,0,3,8,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,0,0,3,46,0,0,0,7,0,0,0,0,0,0,0,0,1
HRV,0,1,5,0,0,4,15,125,0,119,231,0,0,167,0,1,0,120,2,0,92,95,0,0,0,160,0,1,0,0,0,79,224,13,190,0,2,0,93,0,0,0,27,97,222,444,0,82,0,4,1,104,0,283,117,2,171,0,312,0,0,395,92,0,0,0,1,0,179,0,0,0,0,0,0,0,0,183,1,159,58,112,0,12,42,366,0,3,85,0,1,0,0,0,162,4,4,0,3,0,1,0,0,20,0,107,8,12,6,1,4,0,0,132,29,0,10,0,20,1,0,0,0,0,5,1,0,0,1,0,154,88,0,105,0,131,0,30,2,0,0,238,0,142,2,0,0,25,0,142,173,0,23,1,0,21,0,0,0,0,0,246,0,0,0,58,238,97,0,0,1,0,0,90,0,0,0,0,1,3,156,98,3,1,132,1,459,0,0,0,1,6,0,0,0,0,50,0,0,0
HTI,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,8,0,0,2,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,51,0,0,0,0,0,0,0,0,0,2,0,0,0
HUN,0,0,3,0,0,11,104,197,0,265,484,76,0,397,0,0,2,155,0,0,7,169,0,0,0,277,0,0,0,2,0,279,483,106,380,0,8,0,173,0,0,0,31,116,394,1114,0,254,1,1,0,119,0,577,150,5,295,1,688,0,1,827,170,2,0,0,1,0,294,0,0,0,1,0,0,183,0,0,8,236,91,112,4,15,156,669,0,2,304,8,4,0,2,0,204,0,5,1,1,0,1,0,0,23,0,122,22,22,79,1,6,1,0,191,5,0,5,0,3,2,0,0,0,0,22,1,0,2,3,0,428,186,2,121,6,140,2,31,5,0,0,436,0,254,0,0,0,18,0,374,354,1,30,1,0,19,0,0,1,0,0,250,0,0,0,223,179,399,0,0,1,0,0,102,0,0,0,0,0,5,288,209,3,4,159,4,1177,2,0,0,2,9,0,0,0,0,157,0,0,1
IDN,1,0,0,0,0,2,10,1,0,304,18,0,0,29,0,3,17,1,0,0,0,0,0,0,2,25,0,1,1,0,0,39,49,4,87,3,5,1,4,0,0,1,2,0,12,131,0,19,3,2,0,8,0,20,1,0,7,1,104,0,3,153,0,5,0,0,0,1,7,0,0,1,0,0,0,1,0,8,0,48,7,9,2,0,3,40,9,3,379,1,15,0,18,0,77,0,2,7,0,0,0,0,0,9,0,1,2,0,3,0,0,1,0,8,1,3,0,5,0,1,3,0,1,0,268,0,4,0,4,0,190,9,3,28,1,11,2,8,53,0,10,9,0,4,1,0,2,3,0,3,7,1,11,2,3,68,3,0,1,0,0,2,0,0,0,4,1,27,0,0,0,0,1,93,0,0,0,0,0,1,13,76,7,17,0,2,250,0,0,0,1,52,2,0,0,0,19,2,2,1
IND,6,2,2,0,0,57,118,145,0,868,316,26,1,344,1,8,82,133,13,0,0,120,0,1,4,466,4,8,6,14,1,772,550,120,946,2,33,5,194,0,0,6,31,100,350,1483,0,227,4,23,39,196,5,684,110,72,281,21,1094,0,1,1670,119,23,0,0,1,8,266,0,0,7,1,1,2,159,2,236,48,0,168,229,30,8,215,837,5,10,907,14,54,6,9,0,1250,1,27,4,20,0,8,0,0,84,0,98,29,5,53,1,1,3,0,314,5,5,2,4,4,7,7,0,16,10,525,4,2,8,71,1,481,227,92,205,79,246,18,45,84,0,3,420,0,324,6,2,0,40,3,208,441,3,676,13,7,383,0,3,3,0,0,186,0,0,0,99,97,433,3,0,11,1,1,228,0,0,0,0,10,22,324,522,19,15,168,12,4374,12,0,0,14,50,1,5,0,8,443,7,5,18
IRL,0,0,0,0,0,5,32,41,0,406,193,0,0,246,0,1,4,53,8,0,5,39,0,0,2,218,1,2,0,0,0,376,377,39,437,0,3,0,65,0,0,1,1,46,153,862,0,196,0,4,28,43,0,591,55,6,169,0,676,0,0,2003,32,4,0,0,1,1,150,0,3,0,0,0,0,58,1,91,7,168,0,57,1,20,53,573,1,6,139,2,4,0,0,0,109,1,6,0,11,0,3,0,1,24,1,46,19,21,2,0,2,0,0,77,3,0,10,0,0,0,2,0,0,8,44,13,0,0,6,0,509,138,1,112,6,70,0,2,4,0,0,258,0,141,1,0,0,29,1,130,231,1,37,7,0,62,0,0,1,0,0,57,0,0,0,32,39,305,1,0,1,0,0,54,0,0,0,0,2,5,93,76,5,8,134,7,1372,1,0,0,0,67,0,0,0,0,85,0,0,0
IRN,1,0,2,0,0,34,27,116,0,483,188,19,0,219,2,0,13,96,2,0,0,101,0,0,2,146,1,1,0,0,0,722,242,44,280,1,0,0,109,0,0,4,3,96,148,588,0,109,0,21,5,125,0,360,97,2,160,0,392,0,0,696,96,1,0,0,0,1,144,13,0,1,0,0,0,112,0,112,9,229,57,0,20,4,28,426,2,24,172,8,7,0,1,0,276,0,13,0,12,0,2,0,0,27,0,113,5,3,14,0,0,2,0,137,1,0,3,1,1,1,0,0,3,1,650,0,0,1,26,0,244,54,2,145,10,165,0,2,6,0,0,177,0,172,0,1,0,42,1,150,149,0,176,6,2,53,0,0,0,0,0,126,0,0,0,18,20,196,0,0,15,0,0,111,6,1,0,0,0,17,398,143,2,1,111,5,1502,2,0,0,5,6,0,1,0,1,120,0,0,5
IRQ,2,0,0,0,0,8,0,0,0,29,5,0,0,11,0,0,2,4,5,0,0,0,0,0,0,3,0,2,0,0,0,12,9,1,44,0,0,0,4,0,0,0,0,1,2,31,0,0,0,7,0,38,0,21,0,0,2,0,14,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,30,1,20,0,0,8,20,0,21,6,0,1,0,0,0,7,0,2,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,228,0,0,0,3,0,6,3,0,3,4,12,0,1,0,0,0,2,0,7,0,0,0,1,0,5,6,0,13,5,0,1,0,0,0,0,0,5,0,0,0,0,0,15,0,0,5,0,0,1,0,0,0,0,0,0,34,1,0,2,2,0,96,0,0,0,0,0,0,0,0,3,5,0,0,0
ISL,0,0,0,0,0,4,4,0,0,60,42,0,0,36,0,0,2,4,0,0,2,0,0,0,2,10,0,0,0,0,0,68,49,7,30,0,1,0,1,0,0,0,0,2,15,124,0,125,0,0,0,1,0,67,26,1,83,0,128,0,0,228,2,1,0,0,0,0,23,0,3,0,0,0,0,12,0,15,0,8,20,4,0,0,21,86,2,0,35,0,1,0,0,0,10,0,0,0,2,0,0,0,0,1,0,6,7,4,0,0,1,1,0,4,2,0,0,0,1,0,0,0,0,0,10,2,0,0,1,0,110,118,1,15,1,3,0,1,4,0,0,22,0,18,0,0,0,0,0,6,34,0,9,0,0,35,0,0,0,0,0,4,0,0,0,8,9,214,0,2,0,0,0,3,0,0,0,0,0,0,8,8,1,4,3,0,301,0,0,0,0,1,0,0,0,0,12,0,0,0
ISR,0,0,0,0,0,9,150,85,0,399,260,77,0,238,0,1,2,30,4,0,3,85,0,1,2,207,1,3,0,0,1,661,414,140,400,0,6,1,120,0,0,5,4,23,210,1308,0,226,1,9,4,28,0,504,19,9,103,0,769,0,0,973,86,1,0,0,0,0,185,0,0,3,0,0,1,42,0,156,3,215,53,28,8,21,0,778,1,30,305,11,7,1,0,0,101,0,6,0,17,0,7,0,0,6,0,14,31,22,93,5,5,1,0,103,6,0,6,1,3,3,1,1,1,2,56,1,0,0,21,0,488,188,2,87,5,15,0,8,6,0,0,263,0,190,6,4,0,7,1,138,348,0,40,1,2,98,0,1,0,0,0,110,0,0,0,101,114,297,0,0,6,1,1,21,0,0,0,0,0,10,212,140,3,4,61,5,3646,2,0,0,5,2,0,1,0,4,161,0,0,1
ITA,14,3,28,0,1,39,479,249,0,1644,1475,83,0,2004,6,10,22,300,5,0,24,216,0,1,17,1266,7,5,0,6,1,2007,2998,429,1438,3,54,2,292,0,1,28,79,185,863,6211,0,1261,3,47,39,265,3,4657,252,30,898,1,5845,0,2,6722,208,19,0,0,6,8,1236,0,4,6,5,0,3,366,1,669,40,837,573,426,20,86,778,0,6,30,1237,29,45,4,2,0,624,0,6,2,79,1,14,0,4,32,0,194,89,50,158,12,17,9,2,515,32,9,49,0,12,7,7,1,6,10,109,7,1,3,41,1,3039,807,17,435,11,239,13,69,20,0,2,1322,0,1091,6,0,2,72,4,762,1188,3,308,12,15,198,0,1,3,12,2,380,0,0,2,272,444,1780,0,3,12,2,3,185,0,1,0,0,3,139,727,429,33,30,357,38,10059,25,8,0,60,112,1,2,0,7,455,8,4,12
JAM,0,0,0,0,0,2,3,3,0,10,4,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,7,0,0,3,0,17,7,2,3,0,3,0,4,0,0,1,2,0,1,7,0,4,0,0,3,2,0,5,2,0,3,0,8,0,0,24,0,2,0,0,3,1,3,0,0,1,0,0,0,0,0,0,9,5,1,2,0,2,1,6,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,1,7,5,0,3,0,3,2,1,3,0,0,0,0,1,0,0,0,0,1,1,3,1,3,0,0,2,0,0,1,0,0,2,0,0,0,0,1,5,0,3,0,0,0,1,0,0,0,0,10,1,2,3,1,3,0,3,67,0,0,0,2,1,0,1,0,0,11,0,0,1
JOR,0,0,0,0,0,43,2,0,0,35,5,0,0,13,1,0,1,2,10,0,0,3,0,0,0,2,0,0,0,0,0,47,17,0,12,0,0,1,1,0,0,0,1,5,10,85,0,9,0,9,0,28,0,19,0,0,5,0,21,0,0,96,0,1,0,0,0,0,16,1,0,0,0,0,0,3,0,2,3,10,6,24,21,0,30,30,0,0,11,0,1,0,0,0,4,0,9,0,14,0,7,0,0,1,0,0,3,0,18,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,13,7,0,2,8,4,0,1,0,0,0,5,0,5,0,6,0,10,0,9,13,0,130,1,1,0,0,0,0,0,0,3,0,0,0,1,3,13,0,0,11,0,0,4,0,0,0,0,0,8,17,2,2,1,3,0,214,0,0,0,0,0,0,0,0,1,9,0,0,0
JPN,4,1,2,0,1,31,192,115,0,1442,486,81,0,522,6,4,226,74,1,0,3,105,0,3,10,452,9,4,10,1,0,1431,895,230,4653,1,17,4,141,0,0,15,37,12,433,2721,0,444,2,14,16,340,0,1001,36,12,391,6,1971,0,6,2616,87,25,0,0,5,3,291,0,1,5,0,0,1,85,0,304,379,907,139,172,6,35,305,1237,5,11,0,30,40,3,19,0,2133,0,11,25,29,0,1,0,0,61,0,16,19,12,92,4,0,3,0,221,2,2,4,22,3,64,1,2,6,4,440,4,5,4,67,2,937,334,55,258,17,127,13,48,173,0,6,561,0,240,8,0,5,22,4,205,764,2,182,11,6,450,1,0,1,0,0,127,0,0,0,209,177,724,0,0,5,0,0,711,2,0,0,0,3,29,302,1032,17,10,137,17,8422,8,1,0,14,243,1,2,0,2,298,23,7,4
KAZ,1,0,0,0,0,1,1,6,0,13,10,3,0,16,2,0,1,3,0,0,0,12,0,0,0,8,0,0,0,0,0,18,6,2,17,1,0,0,0,0,0,0,0,1,10,59,0,6,0,0,0,9,0,26,1,0,4,0,20,0,0,44,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,8,1,14,2,8,0,0,11,29,0,0,30,0,0,10,0,0,16,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,2,0,0,6,0,0,0,0,1,1,0,0,0,0,10,0,0,0,2,0,17,15,0,2,4,15,0,0,0,0,0,18,0,1,0,0,0,1,0,4,137,0,8,1,1,3,0,0,0,0,0,2,0,0,0,3,7,6,0,0,1,0,0,4,4,0,0,0,0,0,15,0,0,0,29,0,79,17,0,0,0,1,0,0,0,0,4,0,0,0
KEN,4,1,0,0,0,1,11,1,0,96,32,1,1,65,9,12,15,1,0,0,0,0,0,0,3,35,2,0,0,10,2,109,70,10,62,8,30,7,11,0,0,5,1,0,4,117,0,23,0,0,4,7,0,34,2,29,9,2,84,0,7,388,1,37,0,1,0,14,1,0,0,8,1,0,0,1,0,4,15,54,4,7,1,1,7,45,1,1,40,0,0,0,9,0,5,0,1,3,2,1,1,0,0,6,1,0,6,0,4,0,0,6,0,22,0,12,0,2,0,4,15,0,3,25,6,12,0,5,33,2,133,27,6,20,5,24,1,11,7,0,1,5,0,12,1,0,0,0,2,1,7,18,3,13,17,8,0,4,0,0,2,1,0,0,0,2,0,59,2,0,1,0,2,28,0,0,0,0,1,5,6,4,82,101,1,4,624,1,0,0,3,10,0,0,0,0,160,16,14,21
KGZ,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11,0,3,1,0,0,0,0,0,0,0,0,1,20,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,4,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,7,0,0,0,0,0,21,1,0,0,2,0,18,4,0,0,0,0,0,0,0,0,2,0,0,0
KHM,2,1,0,0,0,0,1,1,0,31,3,0,0,20,1,4,1,0,0,0,0,0,0,0,0,6,0,0,1,0,2,4,20,1,14,3,4,0,4,0,0,0,0,0,2,8,0,1,0,0,1,1,0,1,0,0,1,1,56,0,1,39,0,3,0,0,0,3,1,0,0,0,2,0,0,0,0,2,18,9,0,1,0,0,0,2,0,0,19,0,9,0,0,0,11,0,0,7,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,3,0,3,0,2,1,0,0,1,10,0,1,1,2,1,14,1,2,8,0,2,0,1,15,0,2,1,0,1,1,0,0,0,0,1,1,1,1,2,4,4,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,47,0,0,0,0,0,0,1,0,3,4,0,0,74,0,0,0,0,27,1,0,0,0,7,1,2,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,2,0,0,0
